line_num	word_num	left	top	conf	text
0	0	0	0	-1.0	
0	0	0	83	-1.0	
0	0	0	83	-1.0	
1	0	0	84	-1.0	
1	1	0	84	15.585487	)
2	0	101	83	-1.0	
2	1	101	83	96.626816	Contents
3	0	94	221	-1.0	
3	1	94	221	96.231377	Preface
3	2	1040	233	75.824272	nw
4	0	120	319	-1.0	
4	1	120	321	72.01075	{
4	2	157	319	91.409218	Black
4	3	229	320	95.854897	American
4	4	348	321	96.312103	Literature:
4	5	477	321	96.830276	An
4	6	516	320	95.511307	Overview
4	7	1056	320	81.704971	1
5	0	113	418	-1.0	
5	1	113	422	37.055321	1
5	2	158	419	87.522568	Black
5	3	233	420	71.493996	Folklore
5	4	1045	418	96.029373	19
6	0	278	476	-1.0	
6	1	278	476	96.103439	References
6	2	1043	481	95.677628	21
7	0	278	512	-1.0	
7	1	278	512	96.588242	“Sheer
7	2	368	513	91.96608	Crops”
7	3	1043	515	95.143188	22
8	0	278	545	-1.0	
8	1	278	546	95.971619	“Ole
8	2	341	545	48.920574	Ss
8	3	386	546	78.358948	Goose”
8	4	1043	548	81.338882	24
9	0	278	579	-1.0	
9	1	278	579	91.206001	“De
9	2	338	579	82.713959	Knec-high
9	3	471	579	95.699196	Man”
9	4	1043	580	95.36631	24
10	0	278	612	-1.0	
10	1	278	612	96.181259	“Why
10	2	360	612	93.051277	Br’
10	3	405	612	50.007782	Gator's
10	4	501	612	96.559715	Hide
10	5	568	612	96.07753	Is
10	6	598	612	93.217773	So
10	7	638	612	73.283768	Homy”
10	8	1043	613	95.428062	25
11	0	279	645	-1.0	
11	1	279	645	96.327461	“How
11	2	357	645	96.327461	Buck
11	3	426	645	95.9133	Won
11	4	492	645	95.9133	His
11	5	542	645	71.182953	Freedom”
11	6	1044	646	96.545692	30
12	0	278	677	-1.0	
12	1	278	677	95.838417	“Swapping
12	2	420	678	86.942345	Dreams”
12	3	1045	680	89.537437	31
13	0	278	710	-1.0	
13	1	278	711	95.698868	“A
13	2	324	710	95.698868	Laugh
13	3	407	711	95.899849	That
13	4	478	711	95.899849	Meant
13	5	565	711	92.920296	Freedom”
13	6	1044	712	94.699387	32
14	0	278	743	-1.0	
14	1	278	743	95.698906	“The
14	2	353	743	96.245316	Wounds
14	3	462	743	96.441498	of
14	4	499	743	93.748276	Jesus”
14	5	1046	745	96.786499	32
15	0	279	776	-1.0	
15	1	279	776	96.178177	“God
15	2	352	776	95.19677	Struck
15	3	442	776	96.437202	Me
15	4	492	776	72.120132	Dead”
15	5	1044	778	95.738579	38
16	0	279	808	-1.0	
16	1	279	808	90.003555	“Motherless
16	2	434	809	96.066788	Child”
16	3	1046	811	91.951607	40
17	0	280	842	-1.0	
17	1	280	842	95.991585	“Go
17	2	339	842	96.6474	Down,
17	3	426	842	75.16555	Moses”
17	4	1046	844	73.460457	4l
18	0	280	874	-1.0	
18	1	280	874	95.703178	“The
18	2	352	874	95.578842	Virgin
18	3	437	874	95.578842	Mary
18	4	516	875	95.785072	Had
18	5	575	882	72.617134	a
18	6	602	875	96.462975	Baby
18	7	675	875	96.075203	Boy”
18	8	1046	878	42.44894	41
19	0	281	906	-1.0	
19	1	281	906	95.891502	“Oh
19	2	341	906	96.026917	Mary,
19	3	426	907	96.143478	Don't
19	4	505	908	96.545006	You
19	5	564	908	96.000153	Weep”
19	6	1046	910	81.99913	41
20	0	281	940	-1.0	
20	1	281	940	95.533333	“Deep
20	2	370	940	83.457352	River”
20	3	1047	942	96.499489	42
21	0	281	972	-1.0	
21	1	281	972	94.056671	“Steal
21	2	366	973	88.556267	Away”
21	3	1046	976	96.583733	42
22	0	281	1005	-1.0	
22	1	281	1005	95.590485	“John
22	2	367	1006	88.574249	Henry”
22	3	1047	1008	83.90921	43
23	0	281	1033	-1.0	
23	1	281	1033	84.797073	“Stackalee”
23	2	1048	1041	95.846977	45
24	0	281	1071	-1.0	
24	1	281	1071	96.450661	“Good
24	2	373	1071	96.578232	Morning
24	3	489	1072	77.892761	Blues”
24	4	1048	1074	94.572395	47
25	0	281	1103	-1.0	
25	1	281	1103	0.15062	“Southern
25	2	415	1104	77.279053	"Blues"""
25	3	1048	1107	95.369888	48
26	0	282	1137	-1.0	
26	1	282	1137	96.164108	“How
26	2	363	1137	96.192749	Long
26	3	435	1137	22.244102	Blues”
26	4	1048	1140	96.660919	48
27	0	28	1200	-1.0	
27	1	28	1200	48.301765	{
28	0	113	1239	-1.0	
28	1	113	1239	31.701965	lt
28	2	166	1239	66.928543	Up
28	3	211	1239	90.994064	from
28	4	281	1239	84.939301	Slavery
28	5	1049	1239	92.423798	51
29	0	286	1296	-1.0	
29	1	286	1296	96.563202	References
29	2	1049	1302	88.779663	55
30	0	465	1346	-1.0	
30	1	465	1346	96.763458	David
30	2	551	1346	96.657333	Walker
31	0	284	1378	-1.0	
31	1	284	1378	95.518356	Article
31	2	381	1378	35.834457	I]
31	3	420	1378	93.026688	Our
31	4	484	1379	91.60347	Wretchedness
31	5	663	1380	94.441765	in
31	6	701	1379	96.364616	Consequence
31	7	868	1379	96.555977	of
31	8	908	1379	96.655502	Ignorance
32	0	314	1410	-1.0	
32	1	314	1410	93.846581	from
