line_num	word_num	left	top	conf	text
0	0	0	0	-1.0	
0	0	119	63	-1.0	
0	0	119	63	-1.0	
1	0	120	63	-1.0	
1	1	120	64	82.228134	xiv
1	2	160	63	5.560905	(
1	3	180	64	71.851501	Conrents
2	0	159	112	-1.0	
2	1	159	112	93.005974	From
2	2	206	112	93.005974	Chapter
2	3	278	112	55.033112	I
2	4	341	113	55.033112	687
3	0	159	134	-1.0	
3	1	159	134	91.649925	From
3	2	206	134	91.649925	Chapter
3	3	278	134	63.679977	IV
3	4	339	136	63.679977	689
4	0	159	156	-1.0	
4	1	159	156	95.326859	From
4	2	206	156	54.463886	Chapter
4	3	277	156	22.177322	Vo
4	4	332	158	53.199768	693
5	0	159	178	-1.0	
5	1	159	178	94.574333	From
5	2	206	178	93.648216	Chapter
5	3	277	178	41.34053	VI
5	4	339	179	66.755005	697
6	0	159	200	-1.0	
6	1	159	200	93.895355	From
6	2	206	200	93.895355	Chapter
6	3	277	200	41.376312	VIE
6	4	346	201	41.376312	703
7	0	239	253	-1.0	
7	1	239	254	66.249573	WOMENS
7	2	325	254	94.627747	POETRY:
7	3	395	254	96.079262	FROM
7	4	448	254	96.079262	MANUSCRIPT
7	5	560	254	95.759605	TO
7	6	588	254	95.759605	PRINT
7	7	726	253	93.575348	710
8	0	119	290	-1.0	
8	1	119	290	94.659103	JANE
8	2	172	290	93.034294	COLMAN
8	3	264	290	76.275024	TURELL
8	4	726	291	70.769302	7
9	0	138	312	-1.0	
9	1	138	312	82.097992	‘To
9	2	166	312	95.90612	My
9	3	198	312	96.139442	Muse,
9	4	253	312	96.456497	December
9	5	342	313	92.939041	29,
9	6	376	313	95.49556	1725
9	7	458	313	54.517097	7
10	0	140	334	-1.0	
10	1	140	334	78.221725	[Lines
10	2	196	340	91.940758	on
10	3	222	334	72.556534	Childbirth]
10	4	357	335	56.601685	712
11	0	120	376	-1.0	
11	1	120	376	92.749496	ANNIS
11	2	187	376	91.979141	BOUDINOT
11	3	298	376	96.586182	STOCKTON
11	4	726	377	96.57338	713
12	0	138	398	-1.0	
12	1	138	398	73.973427	To
12	2	165	404	73.973427	my
12	3	195	398	79.595322	Burrissa—
12	4	323	399	51.197182	713
13	0	139	420	-1.0	
13	1	139	420	91.617393	Anode
13	2	202	426	85.78743	on
13	3	228	420	85.78743	the
13	4	259	420	61.19183	birth
13	5	304	420	68.324203	day...
13	6	368	420	84.689865	of
13	7	396	409	91.458893	George
13	8	453	420	75.916298	Washington
13	9	593	421	39.656975	714
14	0	121	460	-1.0	
14	1	121	460	95.748268	SARAH
14	2	190	460	95.748268	WENTWORTH
14	3	328	460	96.149216	MORTON
14	4	726	461	88.518204	715
15	0	138	482	-1.0	
15	1	138	482	86.450241	The
15	2	175	482	92.182068	African
15	3	240	482	95.001511	Chief
15	4	329	483	57.09129	716
16	0	140	504	-1.0	
16	1	140	504	83.901237	Stanzas
16	2	207	508	83.477234	to
16	3	228	510	83.477234	a
16	4	243	504	96.640633	Husband
16	5	322	504	96.976738	Recently
16	6	399	504	94.202148	United
16	7	498	505	24.549698	V7
17	0	122	546	-1.0	
17	1	122	546	95.928734	MERCY
17	2	194	546	96.762558	OTIS
17	3	244	546	95.891823	WARREN
17	4	726	547	91.01046	718
18	0	139	568	-1.0	
18	1	139	569	76.51944	A
18	2	156	568	76.51944	Thought
18	3	232	574	96.944672	on
18	4	258	568	93.272293	the
18	5	290	568	89.938568	Inestimable
18	6	391	568	93.762527	Blessing
18	7	463	568	93.762527	of
18	8	485	568	66.030029	Reason
18	9	586	569	56.010113	719
19	0	140	590	-1.0	
19	1	140	590	91.29377	[Prologue
19	2	225	590	96.384911	for
19	3	253	590	88.034653	Lines]
19	4	308	590	77.082886	To
19	5	334	596	77.082886	a
19	6	349	590	92.469742	Patriotic
19	7	423	590	75.935097	Gentleman
19	8	557	591	68.557663	720
20	0	120	632	-1.0	
20	1	120	632	96.610222	ANN
20	2	169	632	93.887947	ELIZA
20	3	229	632	93.887947	BLEECKER
20	4	726	633	88.833061	721
21	0	139	654	-1.0	
21	1	139	654	95.7658	On
21	2	171	654	92.926285	the
21	3	203	654	91.418427	Immensity
21	4	293	654	96.339378	of
21	5	314	654	95.957863	Creation
21	6	429	655	89.443367	721
22	0	138	676	-1.0	
22	1	138	676	89.96788	To
22	2	166	676	91.564224	Miss
22	3	210	676	50.743366	M.
22	4	237	676	50.743366	V.
22	5	257	676	52.748108	W.
22	6	322	677	92.873413	722
23	0	122	713	-1.0	
23	1	122	716	92.125183	MARGARETTA
23	2	258	713	91.792786	FAUGERES
23	3	726	717	94.123322	723
24	0	138	738	-1.0	
24	1	138	738	82.600616	To
24	2	163	738	87.557182	Aribert.
24	3	231	738	96.649338	October,
24	4	310	739	96.544601	1790
24	5	392	739	92.967621	723
25	0	119	806	-1.0	
25	1	119	806	96.142693	JUDITH
25	2	197	806	95.867455	SARGENT
25	3	294	806	95.919563	MURRAY
25	4	379	807	59.951332	(1751-1820)
25	5	726	807	94.563744	724
26	0	139	828	-1.0	
26	1	139	828	95.775238	On
26	2	171	828	96.638214	the
26	3	203	828	96.013016	Equality
26	4	275	828	96.573448	of
26	5	297	828	96.573448	the
26	6	328	828	59.822563	Sexes:
26	7	416	829	89.013779	726
27	0	138	850	-1.0	
27	1	138	850	92.436333	The
27	2	176	850	96.588783	Gleaner
27	3	284	851	91.112869	733
28	0	158	872	-1.0	
28	1	158	872	64.758354	ChapterXI
28	2	292	873	38.206932	733
29	0	178	894	-1.0	
29	1	178	894	96.624794	[History
29	2	249	894	96.892799	of
29	3	272	894	91.004044	Miss
29	4	314	894	77.214134	Wellwood]
29	5	444	895	15.313324	733
30	0	121	934	-1.0	
30	1	121	934	93.202232	PHILIP
30	2	192	934	92.004799	FRENEAU
30	3	288	935	59.302601	(1752-1832)
30	4	726	935	80.556519	742
31	0	139	956	-1.0	
31	1	139	956	95.611855	On
31	2	171	956	96.748802	the
31	3	203	956	96.485321	Emigration
31	4	299	960	96.479637	to
31	5	318	957	94.826347	America
31	6	391	956	93.235077	and
31	7	427	956	93.160011	Peopling
31	8	503	956	96.959427	the
31	9	534	956	96.467285	Western
32	0	196	974	-1.0	
32	1	196	974	95.909233	Country
32	2	307	979	66.603233	743
33	0	138	1000	-1.0	
33	1	138	1000	88.803909	The
33	2	176	1000	96.660683	Wild
33	3	221	1000	93.265846	Honey
33	4	279	1000	91.586227	Suckle
33	5	377	1001	70.003036	744
34	0	138	1022	-1.0	
34	1	138	1022	77.26506	The
34	2	177	1022	96.486214	Indian
34	3	236	1022	89.896896	Burying
34	4	304	1022	58.104973	Ground
34	5	411	1023	52.700066	745
35	0	138	1044	-1.0	
35	1	138	1044	89.268188	ToSirToby
35	2	274	1045	68.83606	746
36	0	139	1066	-1.0	
36	1	139	1066	94.147919	On
36	2	172	1066	84.81427	Mr.
36	3	206	1066	54.830112	Paine’s
36	4	267	1066	96.1017	Rights
36	5	323	1066	96.1017	of
36	6	346	1066	96.989243	Man
36	7	426	1067	91.91494	748
37	0	139	1088	-1.0	
37	1	139	1088	95.147369	On
37	2	171	1088	95.147369	the
37	3	203	1088	95.661057	Religion
