line_num	word_num	left	top	conf	text
0	0	0	0	-1.0	
0	0	108	205	-1.0	
0	0	108	205	-1.0	
1	0	339	205	-1.0	
1	1	339	205	96.653633	Contents
2	0	109	364	-1.0	
2	1	109	364	95.769279	PREFACE
2	2	200	364	95.17086	TO
2	3	232	364	96.437035	THE
2	4	278	364	96.153236	SEVENTH
2	5	376	364	95.23661	EDITION
2	6	717	366	82.517769	xvii
3	0	108	392	-1.0	
3	1	108	392	94.838539	ACKNOWLEDGMENTS
3	2	720	398	36.795296	my
4	0	327	457	-1.0	
4	1	327	457	96.694099	Beginnings
4	2	447	462	96.553749	to
4	3	478	458	96.553749	1700
5	0	109	484	-1.0	
5	1	109	484	96.750549	Introduction
5	2	737	489	92.002686	1
6	0	109	510	-1.0	
6	1	109	510	96.313202	Timeline
6	2	727	517	95.951759	15
7	0	244	573	-1.0	
7	1	244	575	96.416191	STORIES
7	2	320	566	96.48542	OF
7	3	344	574	96.755783	THE
7	4	383	574	96.916664	BEGINNING
7	5	482	566	96.983849	OF
7	6	512	575	96.588203	THE
7	7	548	575	96.561584	WORLD
7	8	727	573	84.446495	17
8	0	108	610	-1.0	
8	1	108	610	96.114349	The
8	2	147	610	87.40934	Iroquois
8	3	218	611	96.892807	Creation
8	4	295	610	94.77359	Story
8	5	344	612	94.77359	(version
8	6	413	610	96.988396	by
8	7	438	610	96.849724	David
8	8	490	610	74.642014	Cusick)
8	9	599	611	53.919529	17
9	0	109	632	-1.0	
9	1	109	632	96.769211	Pima
9	2	156	632	96.873322	Stories
9	3	217	632	93.338943	of
9	4	239	632	96.434097	the
9	5	271	632	92.099503	Beginning
9	6	358	632	96.9758	of
9	7	380	632	96.973389	the
9	8	411	632	96.30304	World
10	0	185	654	-1.0	
10	1	185	656	95.3368	(versions
10	2	263	654	93.418823	by
10	3	286	654	93.418823	Thin
10	4	331	654	95.910652	Leather
10	5	398	654	95.910652	and
10	6	432	655	79.332245	J.
10	7	452	654	72.297745	W.
10	8	479	654	68.023232	Lloyd)
10	9	574	655	50.305824	21
11	0	127	676	-1.0	
11	1	127	676	96.461395	The
11	2	165	676	96.96402	Story
11	3	213	676	95.88179	of
11	4	235	672	95.88179	the
11	5	265	677	96.242516	Creation
11	6	380	677	96.758835	22
12	0	127	698	-1.0	
12	1	127	698	96.399475	The
12	2	165	698	96.951096	Story
12	3	213	698	94.256973	of
12	4	235	694	94.256973	the
12	5	266	698	96.126595	Flood
12	6	354	700	92.916084	24
13	0	108	776	-1.0	
13	1	108	776	95.741249	CHRISTOPHER
13	2	254	776	95.923401	COLUMBUS
13	3	373	777	73.602768	(1451-1506)
13	4	726	777	81.12661	31
14	0	128	798	-1.0	
14	1	128	798	96.094299	From
14	2	175	798	91.830368	Letter
14	3	230	802	96.653168	to
14	4	252	798	96.246986	Luis
14	5	292	798	93.197166	de
14	6	316	798	40.696163	Santangel
14	7	403	798	96.210983	Regarding
14	8	491	798	96.963181	the
14	9	522	798	96.288635	First
14	10	564	798	96.667061	Voyage
15	0	185	820	-1.0	
15	1	185	820	93.249512	(February
15	2	271	821	74.950302	15,1493)
15	3	392	822	58.413258	32
16	0	128	842	-1.0	
16	1	128	842	96.807709	From
16	2	175	842	95.99501	Letter
16	3	230	846	96.817497	to
16	4	252	842	96.768959	Ferdinand
16	5	339	842	96.807983	and
16	6	375	842	78.822556	Isabella
16	7	443	842	96.918221	Regarding
16	8	531	842	96.416801	the
16	9	563	842	96.825752	Fourth
16	10	622	842	95.201668	Voyage
17	0	185	864	-1.0	
17	1	185	864	67.15239	(July
17	2	229	865	95.085121	7,
17	3	251	865	95.500198	1503)
17	4	343	866	94.297897	33
18	0	109	911	-1.0	
18	1	109	911	92.052383	BARTOLOME
18	2	237	914	96.905838	DE
18	3	270	914	96.813248	LAS
18	4	310	914	96.239601	CASAS
18	5	376	915	76.261513	(1474-1566)
18	6	726	915	94.784431	35
19	0	127	936	-1.0	
19	1	127	936	96.364799	The
19	2	164	936	96.982338	Very
