line_num	word_num	left	top	conf	text
0	0	0	0	-1.0	
0	0	119	63	-1.0	
0	0	119	63	-1.0	
1	0	120	63	-1.0	
1	1	120	64	38.152603	viii
1	2	167	63	27.975204	{
1	3	184	64	54.58366	Conrenrs
2	0	140	104	-1.0	
2	1	140	104	96.679367	Niagara
2	2	248	114	96.463219	1038
3	0	139	134	-1.0	
3	1	139	134	93.810471	Our
3	2	176	134	95.826385	Aborigines
3	3	308	136	96.79718	1039
4	0	138	156	-1.0	
4	1	138	156	94.936211	The
4	2	176	156	91.715721	Two
4	3	216	156	91.715721	Draughts
4	4	336	158	43.432194	1040
5	0	140	178	-1.0	
5	1	140	178	96.768761	Fallen
5	2	196	178	96.733887	Forests
5	3	298	180	95.574127	1041
6	0	140	200	-1.0	
6	1	140	200	86.089989	Erin's
6	2	192	200	84.627892	Daughter
6	3	314	201	48.22998	1042
7	0	138	222	-1.0	
7	1	138	222	81.9767	‘Two
7	2	178	222	95.999069	Old
7	3	214	222	96.802177	Women
7	4	322	224	96.114693	1043
8	0	120	266	-1.0	
8	1	120	266	95.355484	WILLIAM
8	2	212	266	95.355484	CULLEN
8	3	299	266	95.819466	BRYANT
8	4	378	267	77.856583	(1794-1878)
8	5	717	267	96.075912	1044
9	0	138	288	-1.0	
9	1	138	288	72.75737	Thanatopsis
9	2	284	289	53.608173	1045
10	0	138	310	-1.0	
10	1	138	310	71.523697	To
10	2	164	316	71.523697	a
10	3	179	310	92.76059	Waterfowl
10	4	308	311	95.406113	1047
11	0	140	332	-1.0	
11	1	140	332	91.044571	Sonnet—To
11	2	242	338	96.665009	an
11	3	266	333	96.665009	American
11	4	351	332	95.657089	Painter
11	5	414	332	93.211731	Departing
11	6	501	332	92.404221	for
11	7	529	332	67.64283	Europe
11	8	633	334	16.418198	‘1048
12	0	138	354	-1.0	
12	1	138	354	93.203094	The
12	2	177	354	69.508171	Prairies
12	3	284	356	72.547714	1048,
13	0	120	398	-1.0	
13	1	120	398	92.902565	WILLIAM
13	2	211	398	86.971886	APESS
13	3	276	399	64.150269	(1798-1839)
13	4	717	399	94.537003	1051
14	0	139	420	-1.0	
14	1	139	421	96.623642	An
14	2	168	420	84.183403	Indian's
14	3	238	420	90.479866	Looking-Glass
14	4	360	420	96.887451	for
14	5	388	420	96.481369	the
14	6	419	420	96.908813	White
14	7	476	420	96.357094	Man
14	8	558	421	77.241524	1051
15	0	119	464	-1.0	
15	1	119	464	96.860039	JANE
15	2	171	464	96.129868	JOHNSTON
15	3	284	464	47.676025	SCHOOLCRAFT
15	4	436	465	65.781723	(1800-1842)
15	5	717	465	94.498055	1058
16	0	140	486	-1.0	
16	1	140	486	96.259468	Elegy:
16	2	194	486	96.93821	On
16	3	226	486	96.93821	the
16	4	257	486	97.000618	death
16	5	307	486	96.983452	of
16	6	329	492	96.791069	my
16	7	358	492	96.701775	son
16	8	391	486	96.00248	William
16	9	461	486	96.475258	Henry,
16	10	520	490	94.172264	at
16	11	541	486	94.172264	St.
16	12	569	486	41.82259	Mary's
16	13	667	487	41.82259	1059
17	0	140	508	-1.0	
17	1	140	508	94.213249	Sweet
17	2	194	508	85.671738	Willy
17	3	281	509	68.069443	1060
18	0	138	530	-1.0	
18	1	138	530	92.174858	To
18	2	165	530	95.289513	the
18	3	197	530	96.778809	Pine
18	4	238	530	95.61599	Tree
18	5	319	532	96.374443	1061
19	0	140	552	-1.0	
19	1	140	552	95.982048	Lines
19	2	189	552	94.387215	Written
19	3	258	556	96.712708	at
19	4	278	552	96.335114	Castle
19	5	336	552	93.824547	Island,
19	6	397	552	95.735237	Lake
19	7	441	552	96.822075	Superior
19	8	556	553	95.193054	1062
20	0	138	574	-1.0	
20	1	138	574	88.474785	‘Two
20	2	179	574	96.168663	Songs
20	3	272	576	96.351311	1063
21	0	140	596	-1.0	
21	1	140	596	96.603828	[My
21	2	178	596	90.013885	lover
21	3	223	598	84.250481	is
21	4	241	596	26.738907	tall
21	5	271	596	26.738907	and
21	6	307	596	89.781433	handsame]
21	7	442	598	14.996155	1064
22	0	140	618	-1.0	
22	1	140	618	91.205643	Moowis,
22	2	214	618	96.90097	the
22	3	246	618	93.257454	Indian
22	4	304	618	91.614418	Caquette
22	5	425	619	91.42807	1065
23	0	138	640	-1.0	
23	1	138	640	80.394539	‘The
23	2	177	640	96.841629	Little
23	3	226	640	95.042351	Spirit,
23	4	281	646	93.079636	or
23	5	304	640	92.50386	Boy-Man
23	6	424	642	93.494209	1066
24	0	120	686	-1.0	
24	1	120	686	96.139275	CAROLINE
24	2	227	686	96.567039	STANSBURY
24	3	343	686	96.656715	KIRKLAND
24	4	448	687	67.088127	(1801-1864)
24	5	717	688	94.840004	1068
25	0	139	708	-1.0	
25	1	139	709	88.109161	A
25	2	158	708	88.109161	New
25	3	200	708	82.599983	Home—Who'll
25	4	328	708	96.526276	Follow?
25	5	395	714	96.837433	or,
25	6	420	708	96.75074	Glimpses
25	7	501	708	96.885994	of
25	8	523	708	96.152534	Western
25	9	596	708	92.748161	Life
25	10	673	709	96.154762	1069
26	0	159	726	-1.0	
26	1	159	726	94.461586	Preface
26	2	265	732	95.776489	1069
27	0	158	752	-1.0	
27	1	158	752	47.335133	Chapter!
27	2	282	753	39.288105	1070
28	0	158	774	-1.0	
28	1	158	774	27.973358	ChapterXVI
28	2	306	775	27.973358	1074
29	0	121	822	-1.0	
29	1	121	822	96.361458	LYDIA
29	2	182	822	94.974365	MARIA
29	3	248	822	96.342651	CHILD
29	4	318	823	79.356903	(1802-1880)
29	5	717	823	96.560471	1078
30	0	140	844	-1.0	
30	1	140	844	95.759789	Letters
30	2	202	844	95.710396	from
30	3	247	844	96.1343	New-York
30	4	370	846	94.966171	1081
31	0	159	866	-1.0	
31	1	159	866	96.504662	Letter
31	2	214	866	93.652672	I
31	3	226	866	94.442513	[The
31	4	269	866	94.717506	Streets
31	5	331	866	93.347786	of
31	6	358	855	93.347786	a
31	7	368	866	95.969643	Modern
31	8	438	866	44.062096	Babylon]
31	9	555	867	27.076408	1081
32	0	159	888	-1.0	
32	1	159	888	96.438873	Letter
32	2	213	888	95.560799	XIV
32	3	250	888	96.265961	[Burying
32	4	326	888	93.014191	Ground
32	5	394	888	93.014191	of
32	6	416	888	96.086212	the
32	7	447	888	70.588211	Poor]
32	8	536	890	25.846016	1083
33	0	159	910	-1.0	
33	1	159	910	87.170792	Letter
33	2	213	910	77.439468	XX
33	3	242	910	68.375801	[Birds]
33	4	343	911	74.761719	1087
34	0	159	932	-1.0	
34	1	159	932	94.373352	Letter
34	2	213	932	71.89946	XXVIII
34	3	276	932	68.002029	[Anecdote
34	4	364	932	95.795258	of
34	5	385	938	92.818504	a
34	6	400	932	84.162537	Donkey:
34	7	473	932	96.183678	Universal
34	8	556	932	74.815422	Harmony]
34	9	683	933	50.662567	1092
35	0	159	954	-1.0	
35	1	159	954	87.19342	Letter
35	2	213	954	92.091042	XXXIV
35	3	274	954	87.66333	[Women’s
35	4	359	954	66.717682	Rights]
35	5	462	956	66.856049	1096
36	0	159	976	-1.0	
36	1	159	976	88.892204	Letter
36	2	213	976	68.229034	XXXVI
