line_num	word_num	left	top	conf	text
0	0	0	0	-1.0	
0	0	120	64	-1.0	
0	0	120	64	-1.0	
1	0	120	64	-1.0	
1	1	120	68	85.942238	x
1	2	143	64	80.717957	/
1	3	163	64	67.981506	CONTENTS
2	0	158	112	-1.0	
2	1	158	112	93.190346	Chapter
2	2	231	112	58.515659	I.
2	3	255	112	93.359009	Boyhood
2	4	332	112	49.764214	Days
2	5	414	113	56.336094	673
3	0	158	134	-1.0	
3	1	158	134	95.187202	Chapter
3	2	230	134	79.110161	XIV,
3	3	268	134	96.80233	The
3	4	304	134	94.229584	Atlanta
3	5	370	134	96.776016	Exposition
3	6	459	134	68.696838	Address
3	7	566	136	71.641136	680
4	0	120	180	-1.0	
4	1	120	180	93.25489	CHARLES
4	2	216	180	91.143997	W.
4	3	243	180	90.017212	CHESNUTT
4	4	356	181	27.862427	(1858-1932)
4	5	725	182	92.544815	688
5	0	138	202	-1.0	
5	1	138	202	89.021118	The
5	2	176	202	89.167419	Goophered
5	3	272	202	72.400627	Grapevine
5	4	399	204	52.470024	689
6	0	138	224	-1.0	
6	1	138	224	83.093925	The
6	2	176	224	91.540596	Wife
6	3	220	224	91.540596	of
6	4	242	224	94.874664	His
6	5	274	224	84.569939	Youth
6	6	363	226	59.414207	696
7	0	138	246	-1.0	
7	1	138	246	87.255455	The
7	2	177	246	89.118637	Passing
7	3	242	246	89.118637	of
7	4	264	246	89.196625	Grandison
7	5	392	247	34.523781	704
8	0	120	292	-1.0	
8	1	120	292	96.6875	CHARLES
8	2	215	292	96.927559	ALEXANDER
8	3	337	292	93.242805	EASTMAN
8	4	436	292	91.485176	(OHIYESA)
8	5	539	293	84.678146	(1858-1939)
8	6	726	293	89.26384	716
9	0	140	314	-1.0	
9	1	140	314	96.00238	From
9	2	189	314	94.820656	the
9	3	220	314	94.674301	Deep
9	4	268	314	84.493416	Woods
9	5	328	318	84.493416	to
9	6	349	314	80.154015	Civilization
9	7	484	315	34.644554	717
10	0	158	336	-1.0	
10	1	158	336	93.651352	Chapter
10	2	230	336	66.756241	VIL.
10	3	266	336	96.011719	The
10	4	304	336	95.389908	Ghost
10	5	359	336	92.547134	Dance
10	6	416	336	45.309292	War
10	7	493	337	45.309292	717
11	0	121	384	-1.0	
11	1	121	384	96.77372	PAULINE
11	2	210	384	96.246918	HOPKINS
11	3	304	385	87.46653	(1859-1930)
11	4	726	385	95.317101	724
12	0	140	406	-1.0	
12	1	140	406	90.849655	Contending
12	2	242	406	65.828888	Forces
12	3	338	407	56.979332	725
13	0	158	428	-1.0	
13	1	158	428	93.996429	Chapter
13	2	231	428	66.365234	III.
13	3	262	428	80.683609	“Coming
13	4	340	428	96.881348	Events
13	5	400	428	96.983101	Cast
13	6	440	428	96.178429	Their
13	7	491	428	96.252335	Shadows
13	8	569	428	60.197678	Before”
13	9	673	429	47.061291	725
14	0	158	450	-1.0	
14	1	158	450	85.495132	Chapter
