line_num	word_num	left	top	conf	text
0	0	0	0	-1.0	
0	0	107	63	-1.0	
0	0	107	63	-1.0	
1	0	590	63	-1.0	
1	1	590	64	72.321587	Conrents
1	2	696	63	79.932083	/
1	3	716	64	85.152	xiii
2	0	128	114	-1.0	
2	1	128	114	79.37471	Mulatto
2	2	236	115	96.734619	2029
3	0	128	136	-1.0	
3	1	128	136	96.936005	Song
3	2	174	136	87.575272	for
3	3	202	142	87.575272	a
3	4	217	136	96.901726	Dark
3	5	262	136	96.091339	Girl
3	6	336	137	95.774765	2031
4	0	128	158	-1.0	
4	1	128	158	96.355156	Genius
4	2	192	158	96.804276	Child
4	3	280	159	96.481133	2031
5	0	127	180	-1.0	
5	1	127	180	94.056473	Visitors
5	2	193	184	94.056473	to
5	3	215	180	96.640022	the
5	4	247	180	96.739647	Black
5	5	297	180	96.753876	Belt
5	6	373	181	95.953613	2032
6	0	128	202	-1.0	
6	1	128	202	96.810341	Note
6	2	173	208	95.044067	on
6	3	198	202	95.044067	Commercial
6	4	304	202	96.865028	Theatre
6	5	410	203	95.115364	2032
7	0	127	224	-1.0	
7	1	127	224	91.1213	Vagabonds
7	2	257	225	43.136635	2033
8	0	127	246	-1.0	
8	1	127	246	95.63147	Words
8	2	185	246	96.967491	Like
8	3	226	246	96.002571	Freedom
8	4	340	247	95.686417	2033
9	0	128	268	-1.0	
9	1	128	268	95.702934	Madam
9	2	195	268	94.227127	and
9	3	231	268	96.861366	Her
9	4	268	268	69.632446	Madam
9	5	372	269	95.561752	2033
10	0	128	290	-1.0	
10	1	128	290	70.054497	Freedom
10	2	206	290	70.054497	[1]
10	3	272	291	37.752762	2034
11	0	128	312	-1.0	
11	1	128	312	35.776573	Madam’'s
11	2	206	312	96.977371	Calling
11	3	270	312	95.996719	Cards
11	4	361	313	80.695198	2035
12	0	128	330	-1.0	
12	1	128	330	88.615463	Silhouette
12	2	254	335	96.400055	2035
13	0	126	356	-1.0	
13	1	126	356	90.412163	Theme
13	2	190	356	96.574203	for
13	3	218	356	93.215843	English
13	4	285	356	90.213943	B
13	5	340	357	96.094818	2036
14	0	109	402	-1.0	
14	1	109	402	96.098427	KAY
14	2	149	402	95.967735	BOYLE
14	3	217	403	64.518661	(1902-1992)
14	4	702	403	96.60582	2037
15	0	126	424	-1.0	
15	1	126	424	81.250175	The
15	2	164	424	95.941254	White
15	3	221	424	95.544121	Horses
15	4	282	424	96.881119	of
15	5	303	424	82.180984	Vienna
15	6	402	425	96.768333	2038
16	0	107	468	-1.0	
16	1	107	468	92.047562	JOHN
16	2	167	468	90.948555	STEINBECK
16	3	282	469	79.431595	(1902-1968)
16	4	703	469	96.584938	2049
17	0	126	490	-1.0	
17	1	126	490	68.418274	‘The
17	2	165	490	96.679169	Leader
17	3	226	490	96.732742	of
17	4	248	490	96.82209	the
17	5	279	490	96.730087	People
17	6	376	491	96.360298	2050
18	0	108	536	-1.0	
18	1	108	536	91.526184	COUNTEE
18	2	210	536	96.678383	CULLEN
18	3	296	537	57.007095	(1903-1946)
18	4	703	537	96.236	2061
19	0	127	558	-1.0	
19	1	127	558	96.849777	Yet
19	2	157	558	91.553604	Do
19	3	187	558	66.420074	I
19	4	199	558	95.675133	Marvel
19	5	298	559	96.750259	2061
20	0	128	580	-1.0	
20	1	128	580	96.762039	Incident
20	2	239	581	96.462402	2061
21	0	128	602	-1.0	
21	1	128	602	91.495926	Heritage
21	2	241	603	31.619217	2062
22	0	128	624	-1.0	
22	1	128	624	96.869072	From
22	2	177	624	96.599052	the
22	3	208	624	96.599052	Dark
22	4	252	624	96.767715	Tower
22	5	346	625	94.479477	2065
23	0	128	646	-1.0	
23	1	128	646	69.638748	Uncle
23	2	180	646	64.971085	Jim
23	3	252	647	42.276711	2065
24	0	109	690	-1.0	
24	1	109	690	96.000908	RICHARD
24	2	203	690	96.000908	WRIGHT
24	3	290	691	74.436501	(1908-1960)
24	4	703	691	96.022697	2066
25	0	126	712	-1.0	
25	1	126	712	73.674454	‘The
25	2	166	712	96.174103	Man
25	3	208	712	96.174103	Who
25	4	252	712	96.383926	Was
25	5	290	712	93.350235	Almost
25	6	352	718	93.350235	a
25	7	368	712	87.545097	Man
25	8	448	713	94.350662	2067
26	0	108	756	-1.0	
26	1	108	756	90.052742	CARLOS
26	2	192	756	90.052742	BULOSAN
26	3	290	757	81.763275	(1911-1956)
26	4	703	757	95.509262	2076
27	0	128	778	-1.0	
27	1	128	778	96.873367	Be
27	2	153	779	96.808495	American
27	3	275	779	96.65863	2076
28	0	109	828	-1.0	
28	1	109	828	95.144852	SELECTED
28	2	216	828	62.630268	BIBLIOGRAPHIES:
28	3	721	829	96.276871	Al
29	0	109	856	-1.0	
29	1	109	856	96.256744	PERMISSIONS
29	2	253	856	89.759102	ACKNOWLEDGMENTS
29	3	710	857	81.014153	Aly
30	0	109	884	-1.0	
30	1	109	884	96.459526	INDEX
30	2	710	885	37.537724	AQ
