line_num	word_num	left	top	conf	text
0	0	0	0	-1.0	
0	0	119	63	-1.0	
0	0	119	63	-1.0	
1	0	120	63	-1.0	
1	1	120	64	45.158772	xii
1	2	156	63	65.016815	/
1	3	177	64	83.05191	Contents
2	0	140	112	-1.0	
2	1	140	112	80.336075	Clotel;
2	2	200	118	96.440399	or,
2	3	225	112	96.695999	The
2	4	263	112	0.0	President's
2	5	357	112	95.755974	Daughter
2	6	479	113	80.775146	1841
3	0	158	134	-1.0	
3	1	158	134	88.409576	Chapter
3	2	231	134	9.245949	L.
3	3	247	134	96.661575	The
3	4	286	134	96.773155	Negro
3	5	340	134	87.236656	Sale
3	6	420	136	64.570679	1841
4	0	158	156	-1.0	
4	1	158	156	96.065193	Chapter
4	2	230	156	87.172699	XXIV.
4	3	280	156	95.746864	The
4	4	316	157	94.164581	Arrest
4	5	411	157	92.566978	1847
5	0	158	178	-1.0	
5	1	158	178	92.852524	Chapter
5	2	230	178	90.608566	XXV.
5	3	274	178	96.189072	Death
5	4	330	178	93.018036	Is
5	5	350	178	93.693184	Freedom
5	6	466	179	81.4235	1850
6	0	121	220	-1.0	
6	1	121	220	96.49173	HENRY
6	2	192	220	96.188576	DAVID
6	3	256	220	95.956192	THOREAU
6	4	356	221	2.069771	(1817-1862)
6	5	717	221	96.011162	1853
7	0	140	242	-1.0	
7	1	140	242	96.758354	Resistance
7	2	232	246	96.971733	to
7	3	253	242	96.679611	Civil
7	4	296	242	96.182663	Government
7	5	444	243	96.401543	1857
8	0	139	264	-1.0	
8	1	139	264	87.993614	Walden,
8	2	211	270	96.827461	or
8	3	234	264	95.365616	Life
8	4	272	266	96.735298	in
8	5	293	264	96.226753	the
8	6	324	264	96.470322	Woods
8	7	423	265	62.268776	1872
9	0	140	286	-1.0	
9	1	140	286	86.669975	Slavery
9	2	203	288	86.669975	in
9	3	226	286	94.577271	Massachusetts
9	4	388	287	94.202621	2046
10	0	139	308	-1.0	
10	1	139	308	91.805321	From
10	2	184	309	91.805321	A
10	3	204	308	96.007858	Plea
10	4	244	308	96.91394	for
10	5	272	308	96.904472	Captain
10	6	340	308	96.244171	John
10	7	386	308	96.083801	Brown
10	8	482	309	96.540916	2056
11	0	121	352	-1.0	
11	1	121	352	79.792908	FREDERICK
11	2	238	352	96.792862	DOUGLASS
11	3	349	353	76.640869	(1818-1895)
11	4	715	353	95.631706	2060
12	0	140	374	-1.0	
12	1	140	374	96.87365	Narrative
12	2	221	374	96.113777	of
12	3	243	374	96.981575	the
12	4	274	374	96.80793	Life
12	5	311	374	96.80793	of
12	6	333	374	95.607872	Frederick
12	7	416	374	94.495056	Douglass,
12	8	500	380	94.495056	an
12	9	524	375	96.512283	American
12	10	608	374	96.950981	Slave,
13	0	196	396	-1.0	
13	1	196	396	94.92218	Written
13	2	265	396	96.989456	by
13	3	290	396	96.129425	Himself
13	4	396	397	96.333466	2064
14	0	140	418	-1.0	
14	1	140	418	94.243767	My
14	2	172	418	94.243767	Bondage
14	3	248	418	96.448502	and
14	4	284	418	95.881195	My
14	5	315	418	61.945301	Freedom
14	6	430	419	35.975998	2129
15	0	158	440	-1.0	
15	1	158	440	96.403641	Chapter
15	2	231	440	40.228424	I.
15	3	247	440	94.523132	The
15	4	283	440	68.687439	Author's
15	5	357	440	95.575302	Childhood
15	6	486	441	96.339027	2129
16	0	158	462	-1.0	
16	1	158	462	95.982735	Chapter
16	2	231	462	62.155861	I.
16	3	254	462	96.275513	The
16	4	290	462	96.207016	Author
16	5	354	462	96.720306	Removed
16	6	434	462	96.480576	from
16	7	478	462	96.175598	His
16	8	512	462	96.484947	First
16	9	555	462	96.973663	Home
16	10	647	463	96.594398	2133
17	0	158	484	-1.0	
17	1	158	484	96.584076	Chapter
17	2	231	484	67.089455	HL.
17	3	261	484	94.227272	The
17	4	297	484	80.955566	Author's
17	5	372	484	96.097343	Parentage
17	6	494	485	96.835861	2136
18	0	139	506	-1.0	
18	1	139	506	85.047974	What
18	2	190	510	96.223259	to
18	3	211	506	96.223259	the
18	4	242	506	96.089897	Slave
18	5	291	506	91.88044	Is
18	6	310	506	96.840698	the
18	7	342	506	96.848946	Fourth
18	8	402	506	96.948647	of
18	9	422	506	95.073311	July?
18	10	506	507	95.66143	2140
19	0	139	528	-1.0	
19	1	139	528	96.489098	The
19	2	177	528	95.811478	Heroic
19	3	238	528	96.959343	Slave
19	4	324	529	94.964928	2143
20	0	329	584	-1.0	
20	1	329	584	96.581825	SECTION,
20	2	411	584	96.227646	REGION,
20	3	486	584	96.233498	NATION
20	4	722	585	18.033539	2a71
21	0	121	620	-1.0	
21	1	121	620	96.64225	DANIEL
21	2	198	620	94.281219	WEBSTER:
21	3	302	620	96.307739	From
21	4	350	620	96.283264	First
21	5	392	620	94.640793	Settlement
21	6	487	620	96.957146	of
21	7	509	620	96.963974	New
21	8	551	620	96.89534	England
21	9	715	621	96.081848	2172
22	0	120	662	-1.0	
22	1	120	662	93.252495	WILLIAM
22	2	212	662	92.517166	GILMORE
22	3	311	662	95.463074	SIMMS:
22	4	387	662	96.184174	Written
22	5	456	664	96.428131	in
22	6	478	662	96.822556	Mississippi
22	7	715	663	83.751915	2175
23	0	139	684	-1.0	
23	1	139	684	96.049744	From
23	2	185	685	94.18956	Americanism
23	3	299	686	94.458961	in
23	4	320	684	96.288132	Literature
23	5	444	685	95.5522	2177
24	0	121	728	-1.0	
24	1	121	728	95.586166	RICHARD
24	2	216	728	95.586166	HENRY
24	3	287	728	93.022575	DANA
24	4	339	724	69.879227	JR.:
24	5	381	728	90.301132	From
24	6	428	728	96.020859	Two
24	7	466	728	96.802658	Years
24	8	513	728	96.799057	before
24	9	570	728	96.771805	the
24	10	602	728	96.860092	Mast
24	11	715	729	96.247765	2179
25	0	119	770	-1.0	
25	1	119	770	94.866043	JOHN
25	2	179	770	92.634644	LOUIS
25	3	244	770	61.371876	O'SULLIVAN:
25	4	368	770	85.755852	From
25	5	414	771	96.472122	Annexation
25	6	714	771	96.508926	2182
26	0	121	814	-1.0	
26	1	121	814	75.241348	FRANCIS
26	2	211	814	92.979996	PARKMAN
26	3	308	814	72.166786	JR.:
26	4	345	814	96.675034	From
26	5	392	814	96.946594	The
26	6	430	814	96.786308	California
26	7	517	814	96.549896	and
26	8	552	814	96.75425	Oregon
26	9	618	814	96.458862	Trail
26	10	714	815	95.858452	2183
27	0	121	856	-1.0	
27	1	121	856	95.079445	LOUISE
27	2	197	856	95.079445	AMELIA
27	3	277	856	93.282928	SMITH
27	4	346	856	91.47538	CLAPPE:
27	5	431	856	96.518585	From
27	6	478	856	96.302444	California,
27	7	571	858	94.718857	in
27	8	595	857	83.910133	1851
27	9	640	856	83.910133	and
28	0	142	878	-1.0	
28	1	142	879	95.303238	1852.
28	2	193	878	96.445808	Residence
28	3	281	880	96.460388	in
28	4	302	878	96.460388	the
28	5	334	878	84.867714	Mines
28	6	715	879	96.131378	2186
29	0	122	922	-1.0	
29	1	122	922	96.241394	MARY
29	2	180	922	94.738396	BOYKIN
29	3	258	922	90.940941	MILLER
29	4	338	922	90.940941	CHESNUT:
29	5	442	922	94.778412	From
