line_num	word_num	left	top	text	conf
0	0	0	0		-1.0
0	0	0	327		-1.0
0	0	0	327		-1.0
1	0	420	327		-1.0
1	1	420	327	Contents	96.524658
2	0	132	537		-1.0
2	1	132	538	PREFACE	95.959831
2	2	288	538	TO	82.948936
2	3	345	537	THE	94.538353
2	4	424	537	SECOND	96.853249
2	5	569	537	EDITION	96.47374
2	6	945	543	xxvii	37.113068
3	0	129	589		-1.0
3	1	129	589	ACKNOWLEDGMENTS	96.218185
3	2	933	593	XXXill	2.678368
4	0	168	669		-1.0
4	1	168	669	Early	96.462097
4	2	287	672	American	96.925636
4	3	489	670	Literature	96.67778
4	4	729	669	1620-1820	92.391708
4	5	997	689	:	70.218765
5	0	133	766		-1.0
5	1	133	766	JOHN	96.702591
5	2	230	767	SMITH	94.73243
5	3	348	767	(1580-1631)	78.065445
5	4	983	772	18	51.432377
6	0	162	801		-1.0
6	1	162	802	The	93.133362
6	2	223	802	Gencral	87.610291
6	3	335	801	History	95.742889
6	4	436	801	of	95.770744
6	5	471	801	Virginia	67.90799
6	6	608	810	12	76.66954
7	0	192	836		-1.0
7	1	192	836	The	96.046669
7	2	253	837	Third	94.717941
7	3	337	837	Book	85.033607
7	4	434	843	12	85.033607
8	0	225	872		-1.0
8	1	225	872	Chapter	0.0
8	2	341	880	1.	0.0
8	3	395	879	12	84.827118
9	0	226	905		-1.0
9	1	226	907	Chapter	95.812386
9	2	342	914	2.	87.641052
9	3	373	906	What	96.79631
9	4	457	906	Happened	96.083611
9	5	598	907	till	95.610893
9	6	642	905	the	96.82402
9	7	693	906	First	96.751823
9	8	760	905	Supply	75.820526
9	9	879	906	16	75.820526
10	0	131	976		-1.0
10	1	131	977	THOMAS	96.51416
10	2	281	976	MORTON	93.305145
10	3	441	978	(c.	83.054863
10	4	486	977	1579-1647)	86.714951
10	5	977	978	26	96.772713
11	0	164	1011		-1.0
11	1	164	1012	New	97.011375
11	2	232	1011	English	96.56205
11	3	336	1011	Canaan	74.495697
11	4	474	1020	27	74.495697
12	0	194	1047		-1.0
12	1	194	1047	The	95.156693
12	2	255	1047	Second	96.48896
12	3	357	1047	Book	71.856491
12	4	454	1053	27	71.856491
13	0	227	1080		-1.0
13	1	227	1082	Chapter	95.928673
13	2	342	1083	I.	87.122025
13	3	369	1082	The	95.618515
13	4	430	1081	General	96.386543
13	5	540	1083	Survey	96.522995
13	6	633	1080	of	96.129776
13	7	668	1080	the	96.500443
13	8	717	1080	Country	69.277039
13	9	856	1088	27	69.277039
14	0	195	1117		-1.0
14	1	195	1117	The	96.440178
14	2	256	1117	Third	95.082275
14	3	340	1118	Book	53.419243
14	4	439	1118	28	53.419243
15	0	230	1151		-1.0
15	1	230	1152	[The	95.879181
15	2	300	1152	Incident	96.693771
15	3	414	1155	at	96.491142
15	4	448	1152	Merry	96.238609
15	5	535	1152	Mount}	61.254219
15	6	664	1151	28	62.785965
16	0	135	1219		-1.0
16	1	135	1223	JOHN	96.380646
16	2	230	1223	WINTHROP	96.416321
16	3	426	1224	(1588-1649)	88.72438
16	4	978	1219	36	96.639923
17	0	165	1258		-1.0
17	1	165	1260	A	95.537315
17	2	194	1258	Model	95.524307
17	3	285	1260	of	95.808403
17	4	320	1259	Christian	96.304413
17	5	449	1259	Charity	92.097382
17	6	580	1264	37	64.635117
18	0	164	1292		-1.0
18	1	164	1293	The	96.547089
18	2	227	1293	Journal	96.547089
18	3	326	1292	of	96.614807
18	4	363	1293	John	95.228668
18	5	431	1292	Winthrop	76.718521
18	6	589	1300	so	60.756721
19	0	133	1363		-1.0
19	1	133	1363	WILLIAM	94.54287
19	2	294	1363	BRADFORD	94.868225
19	3	470	1359	(i:	31.804878
19	4	512	1363	590-1657)	50.054939
19	5	980	1364	39	72.689651
20	0	164	1398		-1.0
20	1	164	1398	Of	94.020729
20	2	209	1398	Plymouth	95.617485
20	3	344	1398	Plantation	81.023911
20	4	489	1394	—	79.558197
20	5	509	1401	6	36.847652
21	0	198	1431		-1.0
21	1	198	1433	Book	96.915154
21	2	271	1434	I,	95.465782
21	3	298	1433	Chapter	91.408531
21	4	413	1434	I.	95.446533
21	5	444	1432	[The	95.446533
21	6	513	1434	Separatist	94.813667
21	7	647	1433	Interpretation	95.576859
21	8	834	1431	of	96.950768
21	9	869	1431	the	96.985565
22	0	293	1467		-1.0
22	1	293	1469	Reformation	96.222427
22	2	463	1477	in	96.700165
22	3	498	1469	England,	96.530609
22	4	624	1467	1550-1607]	70.305191
22	5	804	1468	60	81.614182
23	0	197	1502		-1.0
23	1	197	1503	Book	96.98555
23	2	272	1504	I,	96.891808
23	3	322	1503	Chapter	96.487785
23	4	411	1503	VII.	81.233421
