line_num	word_num	left	top	text	conf
0	0	0	0		-1.0
0	0	83	96		-1.0
0	0	83	96		-1.0
1	0	701	96		-1.0
1	1	701	96	Contents	68.858383
1	2	867	101	*	68.858383
1	3	920	105	xvii	77.200905
2	0	160	164		-1.0
2	1	160	164	To	96.796822
2	2	208	164	Philip	93.300583
2	3	293	165	P.	86.140015
2	4	326	165	Cooke	96.632637
2	5	419	165	(Philadelphia,	95.03875
2	6	603	167	September	96.527428
2	7	750	175	21,	96.575882
2	8	799	168	1839)	95.730103
3	0	255	199		-1.0
3	1	255	199	(Such	92.822968
3	2	336	200	Wild	95.876236
3	3	413	200	Matters	96.861168
3	4	520	208	as	96.871338
3	5	554	201	Ligeia}	70.190109
3	6	682	206	1445	71.393379
4	0	159	234		-1.0
4	1	159	234	To	96.834473
4	2	207	234	Joseph	96.298653
4	3	300	235	Evans	95.754684
4	4	382	236	Snodgrass	95.049438
4	5	516	236	(Philadelphia,	96.590294
4	6	701	238	April	92.704056
4	7	776	246	1,	92.552315
4	8	809	239	1841)	94.200783
5	0	254	269		-1.0
5	1	254	269	[My	70.905769
5	2	315	269	Sole	96.854309
5	3	379	270	Drink	95.370232
5	4	464	270	Is	95.370232
5	5	493	270	Water]	79.420639
5	6	623	276	1447	72.992004
6	0	158	305		-1.0
6	1	158	305	To	96.72625
6	2	205	305	Maria	87.547653
6	3	290	305	Clemm	92.167076
6	4	394	306	(New-York,	96.218018
6	5	549	306	April	96.58223
6	6	623	314	7,	96.331032
6	7	658	307	1844)	91.976486
7	0	254	339		-1.0
7	1	254	339	(No	84.324112
7	2	314	340	Fear	96.968697
7	3	377	339	of	96.936638
7	4	411	340	Starving	96.970772
7	5	526	340	Here]	82.064583
7	6	634	339	1448	74.898499
8	0	158	375		-1.0
8	1	158	375	To	96.924362
8	2	204	375	Annie	91.921211
8	3	290	375	L.	85.058617
8	4	327	375	Richmond	96.892159
8	5	470	376	(Fordham,	96.384323
8	6	612	377	November	96.442375
8	7	756	378	16,	95.258194
8	8	804	378	148)	63.627022
9	0	253	409		-1.0
9	1	253	409	{My	75.590668
9	2	314	410	Darling,	96.429596
9	3	428	410	My	96.964935
9	4	479	410	Annie}	82.075943
9	5	604	417	1449	80.003326
10	0	94	479		-1.0
10	1	94	479	ABRAHAM	96.527725
10	2	264	480	LINCOLN	96.836571
10	3	423	481	(1809-1865)	75.177544
10	4	912	491	145)	67.453957
11	0	128	514		-1.0
11	1	128	514	[The	81.430191
11	2	199	515	Presidential	93.266663
11	3	356	516	Question:}	68.182655
11	4	503	516	Speech	96.684784
11	5	601	518	in	96.700966
11	6	635	516	the	96.871735
11	7	685	517	United	96.143967
11	8	782	517	States	96.99086
12	0	251	549		-1.0
12	1	251	549	House	95.693703
12	2	339	550	of	96.983986
12	3	376	550	Representatives,	92.584358
12	4	589	551	July	95.430084
12	5	648	553	27,1548	79.086884
12	6	802	558	1454	54.463028
13	0	125	584		-1.0
13	1	125	585	A	95.723694
13	2	156	584	House	95.723694
13	3	244	585	Divided:	96.464523
13	4	365	585	Speech	83.039139
13	5	464	585	Delivered	81.135132
13	6	593	591	at	97.004974
13	7	626	586	Springfield,	94.263443
14	0	251	620		-1.0
14	1	251	620	Illinois,	80.914108
14	2	354	624	at	96.24012
14	3	388	620	the	96.577934
14	4	437	621	Close	96.618408
14	5	517	621	of	96.766106
14	6	552	621	the	96.665039
14	7	603	622	Republican	96.665039
14	8	755	623	State	96.918228
15	0	246	654		-1.0
15	1	246	654	Convention,	96.82766
15	2	414	654	June	96.017197
15	3	483	654	16,	70.832962
15	4	531	655	1858	70.832962
15	5	629	662	1457	76.683716
16	0	125	689		-1.0
16	1	125	690	Address	96.297073
16	2	233	689	Delivered	96.613953
16	3	362	695	at	96.655579
16	4	395	690	the	96.115303
16	5	445	691	Dedication	96.775032
16	6	592	692	of	96.775032
16	7	628	692	the	96.478012
16	8	676	693	Cemetery	96.987106
17	0	248	723		-1.0
17	1	248	727	at	96.899124
17	2	281	723	Gettysburg,	95.312302
17	3	441	725	November	93.74276
17	4	583	734	19,	83.944382
17	5	631	726	1863	83.912796
17	6	731	727	1464	56.129948
18	0	123	759		-1.0
18	1	123	759	Sceond	59.1791
18	2	226	760	Inaugural	83.497902
18	3	353	761	Address,	95.357178
18	4	468	761	March	96.096771
18	5	561	770	4,	55.51498
18	6	596	763	1865	55.51498
18	7	707	765	1.465	54.961761
19	0	91	828		-1.0
19	1	91	828	OLIVER	93.123047
19	2	226	830	WENDELL	91.539818
19	3	403	831	HOLMES	96.454704
19	4	549	833	(1809-1894)	19.253296
19	5	905	834	1466	89.976662
20	0	122	863		-1.0
20	1	122	863	Old	76.884064
20	2	181	864	Ironsides	80.522415
20	3	341	865	1.467	49.801613
21	0	121	899		-1.0
21	1	121	899	The	96.416428
21	2	182	899	Last	95.913063
21	3	246	899	Leaf	69.39695
21	4	347	900	1468	49.65731
22	0	121	933		-1.0
22	1	121	933	The	94.531754
22	2	182	933	Chambered	96.557747
22	3	338	934	Nautilus	85.852707
22	4	489	936	1469	72.744949
23	0	120	968		-1.0
23	1	120	968	The	93.300873
23	2	183	969	Deacon’s	91.176598
23	3	307	970	Masterpicce:	91.860672
23	4	479	979	or	96.66774
23	5	513	971	The	96.693993
23	6	575	971	Wonderful	96.76519
24	0	246	1004		-1.0
24	1	246	1004	“One-Hoss	87.854599
24	2	393	1004	Shay”	74.427345
24	3	505	1012	1470	74.427345
25	0	91	1073		-1.0
25	1	91	1073	MARGARET	94.505447
25	2	285	1074	FULLER	94.505447
25	3	421	1077	(1810-2850)	68.342422
25	4	904	1085	1473	96.18869
26	0	119	1107		-1.0
26	1	119	1107	The	95.452484
26	2	179	1108	Great	95.466812
26	3	263	1109	Lawsuit	80.775269
26	4	412	1110	1476	33.40007
27	0	154	1143		-1.0
27	1	154	1143	[Two	79.437119
27	2	230	1144	Kinds	96.457573
27	3	311	1144	of	96.875565
27	4	345	1144	Slavery;	95.486343
27	5	453	1145	Miranda;	95.204887
27	6	579	1146	No	96.510773
27	7	627	1147	Man	96.704903
27	8	697	1148	Is	96.435745
28	0	244	1179		-1.0
28	1	244	1179	Willingly	89.629738
28	2	375	1179	Ungenerous}	72.387047
28	3	577	1180	1476	81.673569
29	0	153	1214		-1.0
29	1	153	1214	[Four	85.505379
29	2	232	1214	Kinds	96.66124
29	3	312	1214	of	96.996803
29	4	349	1215	Equality]	85.397331
29	5	508	1217	1485	73.982735
30	0	153	1248		-1.0
30	1	153	1248	[The	92.243126
30	2	221	1248	Great	97.015556
30	3	305	1250	Radical	93.2929
30	4	408	1250	Dualism]	84.792725
30	5	563	1258	1490	64.628983
31	0	87	1317		-1.0
31	1	87	1317	HARRIET	95.694946
31	2	244	1318	BEECHER	95.694946
31	3	408	1320	STOWE	95.862526
31	4	541	1321	(1811-1896)	84.097183
31	5	906	1327	1495	94.852364
32	0	119	1352		-1.0
32	1	119	1352	Uncle	93.111542
32	2	202	1353	Tom’s	87.544052
32	3	292	1355	Cabin;	96.142517
32	4	386	1364	or	57.277718
32	5	422	1355	Life	93.942688
32	6	480	1364	among	93.942688
32	7	576	1357	the	93.264969
32	8	626	1357	Lowly	93.255432
32	9	742	1366	1497	73.16758
33	0	149	1386		-1.0
33	1	149	1386	Chapter	95.859428
33	2	261	1388	VIL.	71.080917
33	3	324	1389	The	89.627808
33	4	388	1390	Mother's	28.075058
33	5	511	1391	Struggle	87.722641
33	6	655	1398	2497	69.85733
34	0	116	1422		-1.0
34	1	116	1422	The	96.811913
34	2	178	1424	Minister's	37.844238
34	3	313	1424	Housekeeper	0.0
34	4	517	1427	1.508	52.563023
35	0	85	1491		-1.0
35	1	85	1491	GEORGE	96.799713
35	2	235	1494	WASHINGTON	96.462296
35	3	478	1496	HARRIS	96.604279
35	4	609	1497	(1814-1869)	83.223114
35	5	904	1505	1519	91.88726
36	0	117	1527		-1.0
36	1	117	1527	Parson	96.947739
36	2	210	1528	John	90.427315
36	3	280	1529	Bullen's	49.238846
36	4	388	1530	Lizards	69.051323
36	5	525	1538	1520	63.42474
37	0	115	1562		-1.0
37	1	115	1562	Mrs.	93.304794
37	2	180	1563	Yardley’s	70.472717
37	3	304	1564	Quilting	84.243408
37	4	457	1566	1526	68.169205
38	0	83	1631		-1.0
38	1	83	1631	T.	91.021767
38	2	124	1632	B.	90.005188
38	3	160	1632	THORPE	90.110718
38	4	305	1635	(2815-1878)	84.673866
38	5	898	1641	1534	94.329567
39	0	113	1666		-1.0
39	1	113	1666	The	95.893478
39	2	175	1668	Big	96.450188
39	3	227	1668	Bear	96.351799
39	4	291	1669	of	96.351799
39	5	325	1669	Arkansas	68.379456
39	6	487	1677	1535	59.447559
