line_num	word_num	left	top	text	conf
0	0	0	0		-1.0
0	0	108	102		-1.0
0	0	108	102		-1.0
1	0	740	102		-1.0
1	1	740	102	Contents	76.803719
1	2	904	107	*	76.803719
1	3	957	110	xv	71.548508
2	0	182	169		-1.0
2	1	182	169	[February	65.569595
2	2	315	170	1862,	95.350395
2	3	391	170	Concord]	63.522411
2	4	546	171	[Thoreau:	21.265114
2	5	683	171	Why	96.180923
2	6	757	171	He	96.701759
3	0	274	204		-1.0
3	1	274	204	Fancied	91.653763
3	2	383	204	Whitman]	91.817619
3	3	560	212	1012	81.899681
4	0	181	239		-1.0
4	1	181	239	{June	81.203079
4	2	259	240	1863,	96.171341
4	3	335	240	Concord]	79.675621
4	4	491	240	[Seeing	64.749313
4	5	592	241	Himself	93.289581
4	6	702	242	Furthered	93.095268
5	0	272	274		-1.0
5	1	272	275	in	93.27478
5	2	305	274	Thoreau’s	78.971062
5	3	442	275	Journals},	42.705097
5	4	597	281	1011	62.692722
6	0	181	309		-1.0
6	1	181	309	[1863,	81.002907
6	2	269	309	Concord)	84.699081
6	3	424	310	[Taking	77.225159
6	4	533	311	Lincoln	93.928711
6	5	639	311	with	96.910233
6	6	705	311	His	96.890251
6	7	759	312	Faults}	62.351994
6	8	884	317	1022	62.351994
7	0	180	343		-1.0
7	1	180	343	[May	80.857735
7	2	256	353	24,	96.83902
7	3	305	345	1864,	96.476692
7	4	381	345	Concord]	80.650795
7	5	536	345	[The	80.650795
7	6	606	346	Burial	96.950226
7	7	690	345	of	96.730774
7	8	726	346	Hawthorne	95.553131
8	0	271	380		-1.0
8	1	271	380	—After	80.967766
8	2	377	381	Waiting	96.878555
8	3	492	381	Too	96.235886
8	4	554	381	Long	95.761841
8	5	629	385	to	96.07592
8	6	664	381	Get	96.046127
9	0	271	415		-1.0
9	1	271	417	to	96.430832
9	2	306	415	Know	96.206673
9	3	389	415	Him}	76.369194
9	4	494	420	1022	74.296692
10	0	179	450		-1.0
10	1	179	450	ey	65.460182
10	2	247	458	2,	96.450523
10	3	278	450	1867,	96.317413
10	4	353	450	Concord]	63.989685
10	5	507	451	[A	73.585052
10	6	544	452	Mystery	95.729141
10	7	653	452	about	96.842278
10	8	733	452	Reading]	68.576591
10	9	887	458	1013	85.515701
11	0	189	485		-1.0
11	1	189	485	June	94.52285
11	2	258	485	1871,	69.286644
11	3	333	485	Concord)	55.967491
11	4	489	486	[The	23.305367
11	5	558	486	Scientific	93.225098
11	6	683	486	Splendors	92.982918
12	0	269	520		-1.0
12	1	269	520	of	96.616707
12	2	304	521	This	96.719887
12	3	371	521	Age]	55.39946
12	4	467	530	1013	55.39946
12	5	1092	521	|	37.2369
13	0	114	600		-1.0
13	1	114	600	NATHANIEL	95.968483
13	2	317	601	HAWTHORNE	95.970871
13	3	549	602	(1804-1864)	82.982635
13	4	930	611	1014	94.791428
14	0	144	634		-1.0
14	1	144	634	My	96.253525
14	2	197	634	Kinsman,	96.624962
14	3	327	635	Major	95.956261
14	4	413	636	Molineux	90.721481
14	5	576	644	1019	67.891518
15	0	144	669		-1.0
15	1	144	669	Young	96.813744
15	2	236	670	Goodman	96.804504
15	3	374	671	Brown	92.149071
15	4	502	677	1034	60.215027
16	0	143	703		-1.0
16	1	143	703	The	90.152039
16	2	205	704	May-Pole	93.145889
16	3	332	704	of	96.953377
16	4	368	705	Merry	96.380783
16	5	455	706	Mount	81.784866
16	6	583	711	1045	81.784866
17	0	143	739		-1.0
17	1	143	739	The	96.399483
17	2	205	739	Minister's	10.883797
17	3	340	740	Black	95.062096
17	4	417	741	Veil	62.134766
17	5	518	746	1054	62.134766
18	0	145	774		-1.0
18	1	145	774	Rappaccini’s	72.058228
18	2	313	775	Daughter	77.059982
18	3	479	776	1065	50.623749
19	0	143	809		-1.0
19	1	143	809	The	96.719337
19	2	203	809	Scarlet	92.263229
19	3	299	810	Letter	79.717682
19	4	419	810	1089	79.717682
20	0	173	843		-1.0
20	1	173	843	The	92.941246
20	2	233	844	Custom-House	90.246796
20	3	464	844	1089	58.506279
21	0	172	878		-1.0
21	1	172	879	The	96.982864
21	2	234	878	Scarlet	96.39724
21	3	328	879	Letter	82.875633
21	4	453	887	1119	68.472626
22	0	144	913		-1.0
22	1	144	913	Preface	96.828918
22	2	245	918	to	96.565918
22	3	280	914	The	95.604286
22	4	341	915	House	96.786156
22	5	428	917	of	96.973129
22	6	464	916	the	96.764542
22	7	512	917	Seven	96.062279
22	8	596	917	Gables	67.581963
22	9	723	918	1258	67.581963
23	0	144	948		-1.0
23	1	144	948	(“Something	73.283585
23	2	313	950	of	96.902328
23	3	349	950	the	93.304085
23	4	398	950	Hawk-cye”:	81.619133
23	5	555	953	A	96.864182
23	6	585	951	Gallery	91.481316
23	7	685	952	of	95.397751
24	0	267	984		-1.0
24	1	267	984	Hawthome’s	82.056473
24	2	438	986	Word-Portraits}	45.165249
24	3	681	987	1260	75.97757
25	0	174	1018		-1.0
25	1	174	1018	{Jonathan	90.258118
25	2	307	1019	Cilley]	85.138
25	3	430	1019	1260	80.644562
26	0	175	1054		-1.0
26	1	175	1054	[Remarkable	86.720383
26	2	344	1055	Characters	95.303108
26	3	488	1060	at	96.718178
26	4	523	1057	North	96.950958
26	5	608	1058	Adams}	52.383877
26	6	739	1058	1261	78.632133
27	0	174	1088		-1.0
27	1	174	1088	[Henry	91.484909
27	2	270	1089	D.	92.514763
27	3	311	1089	Thoreau)	68.891937
27	4	467	1090	1265	68.891937
28	0	174	1124		-1.0
28	1	174	1124	[Edmund	93.161209
28	2	305	1125	Hosmer—Emerson’s	72.340103
28	3	577	1127	Ideal	96.497131
28	4	648	1127	Farmer]	78.725021
28	5	787	1129	1267	70.505707
29	0	173	1158		-1.0
29	1	173	1158	[Walden	91.854889
29	2	295	1159	Pond}	71.403412
29	3	406	1158	1268	88.959152
30	0	173	1193		-1.0
30	1	173	1193	[Herman	79.182281
30	2	296	1195	Melville}	58.717617
30	3	448	1201	1271	58.717617
31	0	172	1227		-1.0
31	1	172	1227	(Hiram	49.968384
31	2	274	1229	Powers]	88.877739
31	3	413	1236	1272	73.708168
32	0	172	1263		-1.0
32	1	172	1263	[Abraham	83.884109
32	2	308	1265	Lincoln]	83.028671
32	3	455	1272	1274	83.028671
33	0	108	1348		-1.0
33	1	108	1348	HENRY	96.704391
33	2	232	1350	WADSWORTH	93.188698
