line_num	word_num	left	top	text	conf
0	0	0	0		-1.0
0	0	179	94		-1.0
0	0	179	94		-1.0
1	0	180	94		-1.0
1	1	180	96	viii	44.074471
1	2	246	94	{	11.732475
1	3	275	96	Conrents	87.073547
2	0	180	168		-1.0
2	1	180	168	THOMAS	92.683792
2	2	317	163	HARRIOT	90.104187
2	3	450	163	(1560-1621)	88.388428
2	4	1104	171	48	94.962219
3	0	209	201		-1.0
3	1	209	202	A	95.971626
3	2	237	201	Brief	92.366875
3	3	303	201	and	96.046638
3	4	355	201	True	96.577507
3	5	422	201	Report	96.724915
3	6	513	201	of	96.334053
3	7	550	201	the	96.351303
3	8	591	201	New	96.600197
3	9	656	201	Found	96.600197
3	10	741	201	Land	96.418236
3	11	811	201	of	97.006935
3	12	843	201	Virginia	96.87674
3	13	1002	204	49	73.971565
4	0	238	233		-1.0
4	1	238	234	From	95.872917
4	2	310	234	Of	84.406845
4	3	348	234	the	96.417702
4	4	396	234	Nature	96.810699
4	5	489	234	and	95.805374
4	6	543	234	Manners	95.973389
4	7	659	233	of	96.49733
4	8	692	234	the	96.167183
4	9	740	234	People	96.74427
4	10	884	236	49	95.103035
5	0	179	306		-1.0
5	1	179	306	JOHN	95.936272
5	2	268	306	SMITH	95.718712
5	3	371	308	(1580-1631)	69.351624
5	4	1105	308	35	86.047615
6	0	208	339		-1.0
6	1	208	339	The	95.83506
6	2	264	339	General	96.355888
6	3	372	339	History	96.399849
6	4	467	339	of	96.867844
6	5	500	340	Virginia,	96.142761
6	6	612	339	New	96.757317
6	7	677	339	England,	96.592476
6	8	792	339	and	96.017067
6	9	845	339	the	95.127388
6	10	893	339	Summer	95.127388
7	0	296	368		-1.0
7	1	296	368	Isles	96.160934
7	2	415	374	57	74.833076
8	0	208	405		-1.0
8	1	208	405	The	95.857559
8	2	264	405	Third	95.857559
8	3	342	405	Book.	96.566315
8	4	419	405	From	94.324364
8	5	489	405	Chapter	94.324364
8	6	597	407	2.	96.095451
8	7	628	405	What	95.978554
8	8	705	405	Happened	95.978554
8	9	838	405	till	95.279327
8	10	878	405	the	96.663918
8	11	927	405	First	96.976524
9	0	295	434		-1.0
9	1	295	434	Supply	96.515747
9	2	444	440	57	65.428795
10	0	208	471		-1.0
10	1	208	471	The	96.362442
10	2	266	471	Fourth	95.288559
10	3	357	471	Book	93.29084
10	4	428	471	[Smith’s	77.791779
10	5	536	471	Farewell	96.639801
10	6	645	477	to	96.932137
10	7	677	471	Virginia]	68.528313
10	8	846	474	66	96.377701
11	0	209	503		-1.0
11	1	209	505	A	96.769547
11	2	237	504	Description	93.93943
11	3	386	503	of	96.733315
11	4	419	504	New	96.640671
11	5	483	504	England	96.270958
11	6	648	507	66	96.377701
12	0	209	537		-1.0
12	1	209	537	From	96.172272
12	2	281	537	New	96.647758
12	3	345	537	England's	94.983704
12	4	469	537	Trials	95.442238
12	5	602	540	69	94.725395
13	0	434	626		-1.0
13	1	434	627	NATIVE	96.010078
13	2	527	627	AMERICAN	96.309555
13	3	666	627	TRICKSTER	95.644974
13	4	807	627	TALES	96.295647
13	5	1104	626	72	94.745819
14	0	180	681		-1.0
14	1	180	681	WINNEBAGO	96.036003
14	2	1104	683	74	77.369926
15	0	210	714		-1.0
15	1	210	714	Felix	96.57782
15	2	274	714	White	93.230423
15	3	357	714	Sr.’s	71.188004
15	4	416	714	Introduction	93.21537
15	5	578	720	to	93.180069
15	6	609	714	Wakjankaga	92.562393
15	7	764	714	(transcribed	96.392448
15	8	920	714	and	96.883766
16	0	295	747		-1.0
16	1	295	747	translated	96.199829
16	2	424	747	by	96.951622
16	3	461	747	Kathleen	92.302025
16	4	579	747	Danker	92.302025
16	5	675	747	and	96.620506
16	6	731	747	Felix	96.645088
16	7	794	747	White}	80.638565
16	8	944	749	75	90.343536
17	0	209	780		-1.0
17	1	209	780	From	96.039307
17	2	279	780	The	95.06311
17	3	335	780	Winnebago	29.742027
17	4	481	780	Trickster	96.230492
17	5	597	780	Cycle	90.890732
17	6	674	780	(edited	96.859322
17	7	767	780	by	95.991356
17	8	804	780	Paul	94.694466
17	9	866	780	Radin)	96.257874
17	10	1011	782	78	96.812576
18	0	181	855		-1.0
18	1	181	855	SIOUX	96.426651
18	2	1104	857	83	85.972694
19	0	211	888		-1.0
19	1	211	888	Ikto	75.180733
19	2	266	888	Conquers	92.279915
19	3	395	889	lya,	90.306389
19	4	446	888	the	96.923294
19	5	494	888	Eater	96.53566
19	6	566	888	(transcribed	96.141212
19	7	722	888	and	96.707336
19	8	774	888	edited	93.944489
19	9	858	888	by	96.903252
20	0	296	921		-1.0
20	1	296	921	Ella	93.235588
20	2	351	921	C.	85.369865
20	3	389	921	Deloria)	96.400513
20	4	552	923	S4	75.980736
21	0	182	988		-1.0
21	1	182	988	KOASATI	92.388718
21	2	1104	996	86	81.598831
22	0	208	1026		-1.0
22	1	208	1026	The	93.128883
22	2	266	1026	Bungling	91.266068
22	3	386	1027	Host	96.785889
22	4	450	1028	(versions	96.204872
22	5	567	1026	by	96.904739
22	6	603	1026	Bel	96.865234
22	7	648	1026	Abbey	96.314384
22	8	732	1026	and	93.274323
22	9	785	1026	Selin	92.268661
22	10	855	1026	Williams;	96.501495
23	0	295	1059		-1.0
23	1	295	1059	recorded	95.976715
23	2	410	1059	and	96.625366
23	3	463	1059	translated	96.466644
23	4	592	1059	by	96.889519
23	5	626	1059	John	93.168472
23	6	695	1059	R.	90.774582
23	7	728	1059	Swanton	96.197563
23	8	843	1059	and	96.771713
24	0	294	1092		-1.0
24	1	294	1092	Geoffrey	94.875206
24	2	410	1092	Kimball)	92.461807
24	3	579	1094	87	94.433411
25	0	180	1167		-1.0
25	1	180	1167	CLATSOP	95.898529
25	2	320	1167	CHINOOK	96.3022
25	3	1103	1169	91	91.715782
26	0	209	1200		-1.0
