line_num	word_num	left	top	text	conf
0	0	0	0		-1.0
0	0	161	307		-1.0
0	0	161	307		-1.0
1	0	508	307		-1.0
1	1	508	307	Contents	96.824356
2	0	164	546		-1.0
2	1	164	546	PREFACE	94.114197
2	2	300	546	TO	96.166031
2	3	349	546	THE	95.625534
2	4	417	546	SEVENTH	96.092583
2	5	564	546	EDITION	95.042526
2	6	1076	549	xvii	93.297165
3	0	162	588		-1.0
3	1	162	588	ACKNOWLEDGMENTS	88.453224
3	2	1080	597	xy	41.75666
4	0	387	677		-1.0
4	1	387	677	American	96.152809
4	2	548	677	Literature	96.152809
4	3	718	677	1820-1865	78.799423
5	0	163	719		-1.0
5	1	163	719	Introduction	95.463699
5	2	1070	725	929	96.87281
6	0	163	765		-1.0
6	1	163	765	Timeline	96.712593
6	2	1070	768	948	96.207939
7	0	163	834		-1.0
7	1	163	834	WASHINGTON	95.890717
7	2	375	834	IRVING	95.498749
7	3	485	836	(1783-1859)	62.113796
7	4	1070	836	951	95.802338
8	0	193	867		-1.0
8	1	193	868	Rip	96.671783
8	2	242	868	Van	96.882469
8	3	295	867	Winkle	95.62439
8	4	446	869	953	96.280968
9	0	190	900		-1.0
9	1	190	900	The	96.034035
9	2	248	900	Legend	96.610695
9	3	344	900	of	95.992996
9	4	377	900	Sleepy	95.992996
9	5	466	900	Hollow	95.633034
9	6	617	902	965	96.440872
10	0	161	975		-1.0
10	1	161	975	JAMES	96.40847
10	2	264	975	FENIMORE	95.791916
10	3	428	975	COOPER	96.011871
10	4	560	977	(1789-1851)	62.531139
10	5	1070	977	985	95.842972
11	0	190	1008		-1.0
11	1	190	1008	The	96.630669
11	2	248	1009	Pioneers	89.058693
11	3	417	1010	987	66.935745
12	0	220	1041		-1.0
12	1	220	1041	Volume	96.37912
12	2	321	1042	I	70.856369
12	3	404	1044	988	94.827774
13	0	248	1074		-1.0
13	1	248	1074	Chapter	95.738029
13	2	358	1075	Il	51.287476
13	3	387	1074	[The	89.109207
13	4	450	1074	Judge's	14.74456
13	5	545	1075	History	96.636543
13	6	641	1074	of	96.636543
13	7	674	1074	the	96.838127
13	8	720	1074	Settlement;	95.694832
14	0	276	1107		-1.0
14	1	276	1108	A	77.940491
14	2	303	1107	Sudden	77.940491
14	3	405	1107	Storm]	96.200081
14	4	552	1110	988	82.948502
15	0	248	1140		-1.0
15	1	248	1140	Chapter	96.126648
15	2	358	1141	IL	56.467712
15	3	396	1140	[The	87.682243
15	4	461	1140	Slaughter	96.445282
15	5	587	1140	of	96.96048
15	6	619	1140	the	96.986168
15	7	668	1140	Pigeons]	94.441338
15	8	836	1142	995	95.901321
16	0	190	1173		-1.0
16	1	190	1173	The	96.138046
16	2	248	1174	Last	96.138046
16	3	306	1173	of	96.931229
16	4	339	1173	the	95.524971
16	5	387	1173	Mohicans	96.866394
16	6	576	1175	1002	96.491966
17	0	220	1206		-1.0
17	1	220	1206	Volume	96.041588
17	2	321	1207	I	64.043343
17	3	398	1208	1003	94.869392
18	0	248	1239		-1.0
18	1	248	1239	Chapter	95.013596
18	2	358	1240	IL]	58.18306
18	3	396	1239	[Natty	93.247009
18	4	482	1239	Bumppo	92.639282
18	5	593	1239	and	93.292183
18	6	645	1239	Chingachgook;	90.402382
19	0	278	1272		-1.0
19	1	278	1273	Stories	96.494461
19	2	368	1272	of	96.796066
19	3	401	1272	the	95.815552
19	4	449	1272	Fathers]	94.603676
19	5	617	1274	1003	85.366798
20	0	162	1347		-1.0
20	1	162	1347	CATHARINE	95.79467
20	2	341	1347	MARIA	89.734337
20	3	441	1347	SEDGWICK	89.734337
20	4	609	1349	(1789-1867)	75.638786
20	5	1058	1349	1009	95.80468
21	0	193	1380		-1.0
21	1	193	1381	Hope	96.412003
21	2	267	1380	Leslie	65.618195
21	3	407	1382	1010	91.203224
22	0	220	1413		-1.0
22	1	220	1413	Volume	95.958511
22	2	321	1414	I	69.010483
22	3	398	1415	1011	86.473465
23	0	248	1446		-1.0
23	1	248	1446	Chapter	96.880737
23	2	358	1447	IV	91.320457
23	3	393	1446	[Magawisca’s	39.478039
23	4	563	1447	History	96.201286
23	5	659	1446	of	96.201286
23	6	693	1446	“The	45.699116
23	7	760	1446	Pequod	90.719475
23	8	857	1446	"War""}"	46.262287
23	9	997	1448	1011	95.162262
24	0	220	1479		-1.0
24	1	220	1479	Volume	96.07663
24	2	321	1480	I	65.0811
24	3	409	1481	1023	96.242493
25	0	248	1512		-1.0
25	1	248	1512	Chapter	96.739113
25	2	356	1513	XIV	92.595695
25	3	411	1512	[Magawisca’s	82.803009
25	4	581	1512	Farewell]	92.650856
25	5	761	1514	1023	95.981186
26	0	164	1587		-1.0
26	1	164	1588	LYDIA	95.834518
26	2	254	1587	HOWARD	95.92128
26	3	394	1587	HUNTLEY	95.603676
26	4	539	1587	SIGOURNEY	95.603676
26	5	719	1589	(1791-1865)	72.306297
26	6	1058	1589	1028	96.106926
27	0	193	1620		-1.0
27	1	193	1620	Death	96.585442
27	2	274	1620	of	96.585442
27	3	306	1629	an	96.616013
27	4	345	1620	Infant	95.832962
27	5	488	1622	1029	95.991318
28	0	190	1653		-1.0
28	1	190	1653	The	92.95517
28	2	248	1654	Suttee	82.243637
28	3	395	1655	1030	96.440117
29	0	190	1686		-1.0
29	1	190	1686	To	96.785294
29	2	229	1686	the	96.860107
29	3	278	1686	First	96.825851
29	4	341	1686	Slave	96.895638
29	5	414	1686	Ship	96.310989
29	6	537	1688	1031	87.711311
30	0	191	1719		-1.0
30	1	191	1719	Columbus	95.678696
30	2	326	1719	before	95.678696
30	3	411	1719	the	96.86219
30	4	460	1720	University	96.084511
30	5	590	1719	of	96.084511
30	6	623	1719	Salamanca	96.33313
30	7	824	1721	1032	96.057137
31	0	193	1752		-1.0
31	1	193	1752	Indian	96.117035
31	2	281	1753	Names	96.447136
31	3	432	1754	1033	96.872826
32	0	190	1785		-1.0
32	1	190	1785	The	95.961594
32	2	246	1785	Coral	95.764442
32	3	324	1786	Insect	95.897636
32	4	466	1787	1035	96.118141
33	0	190	1818		-1.0
33	1	190	1818	To	96.55777
