line_num	word_num	left	top	text	conf
0	0	0	0		-1.0
0	0	180	96		-1.0
0	0	180	96		-1.0
1	0	180	96		-1.0
1	1	180	102	x	86.745224
1	2	214	96	/	76.791534
1	3	245	96	CONTENTS	94.951706
2	0	182	168		-1.0
2	1	182	168	EDGAR	96.173752
2	2	287	168	ALLAN	95.479202
2	3	392	168	POE	96.372795
2	4	458	169	(1809-1849)	69.572128
2	5	1076	170	1528	96.477211
3	0	209	201		-1.0
3	1	209	201	Sonnet—To	40.732063
3	2	363	202	Science	96.734467
3	3	527	203	1532	96.406395
4	0	208	234		-1.0
4	1	208	234	To	96.737869
4	2	248	234	Helen	96.561272
4	3	389	236	1532	92.449821
5	0	211	267		-1.0
5	1	211	267	Israfel	86.036705
5	2	355	269	1533	96.184464
6	0	208	300		-1.0
6	1	208	300	The	96.652679
6	2	264	301	City	94.68573
6	3	323	303	in	94.68573
6	4	356	300	the	96.527245
6	5	402	301	Sea	96.643356
6	6	515	302	1534	96.310066
7	0	209	329		-1.0
7	1	209	329	Alone	96.712769
7	2	347	335	1536	92.693581
8	0	208	366		-1.0
8	1	208	366	The	96.122269
8	2	266	366	Raven	96.606018
8	3	409	368	1536	96.22081
9	0	208	399		-1.0
9	1	208	399	To	82.358795
9	2	247	411	———.	66.014778
9	3	350	399	Ulalume:	91.904411
9	4	471	400	A	95.635551
9	5	495	399	Ballad	95.635551
9	6	638	401	1539	96.177521
10	0	209	431		-1.0
10	1	209	431	Annabel	95.275047
10	2	320	433	Lee	96.524437
10	3	431	434	1542	96.425674
11	0	210	466		-1.0
11	1	210	466	Ligeia	94.352043
11	2	352	467	1543	94.693398
12	0	208	497		-1.0
12	1	208	498	The	96.719215
12	2	266	498	Fall	95.6446
12	3	317	497	of	95.6446
12	4	350	498	the	96.691048
12	5	398	498	House	96.859978
12	6	483	498	of	96.844658
12	7	517	498	Usher	96.135651
12	8	658	500	1553	96.605354
13	0	209	531		-1.0
13	1	209	531	William	96.048607
13	2	312	531	Wilson.	95.13623
13	3	411	532	A	96.544632
13	4	438	531	Tale	96.278755
13	5	557	533	1566	96.40522
14	0	208	563		-1.0
14	1	208	564	The	95.653236
14	2	266	564	Man	96.161995
14	3	329	563	of	96.518112
14	4	362	564	the	96.86161
14	5	408	564	Crowd	96.597786
14	6	557	566	1579	96.319077
15	0	208	597		-1.0
15	1	208	597	The	94.651398
15	2	266	597	Masque	96.431633
15	3	370	597	of	96.743469
15	4	407	597	the	96.437828
15	5	450	597	Red	96.713074
15	6	507	597	Death	96.844414
15	7	649	599	1585	96.591339
16	0	208	630		-1.0
16	1	208	630	The	96.213303
16	2	264	630	Tell-Tale	95.42878
16	3	380	631	Heart	96.673157
16	4	517	632	1589	96.595245
17	0	208	663		-1.0
17	1	208	663	The	96.237267
17	2	266	663	Black	96.505836
17	3	341	663	Cat	96.970184
17	4	452	665	1593	95.401505
18	0	208	696		-1.0
18	1	208	696	The	93.290573
18	2	266	696	Purloined	91.31955
18	3	395	697	Letter	96.72538
18	4	536	698	1599	96.786903
19	0	208	729		-1.0
19	1	208	729	The	96.296104
19	2	264	729	Cask	96.564484
19	3	333	729	of	93.29361
19	4	362	729	Amontillado	90.513596
19	5	581	731	1612	96.563416
20	0	208	762		-1.0
20	1	208	762	The	96.582779
20	2	266	762	Philosophy	96.060272
20	3	407	762	of	96.658806
20	4	440	762	Composition	96.094444
20	5	665	764	1617	95.851746
21	0	209	795		-1.0
21	1	209	795	From	96.698212
21	2	279	795	The	96.361198
21	3	336	796	Poetic	92.365173
21	4	420	795	Principle	96.669304
21	5	599	797	1625	96.744583
22	0	180	864		-1.0
22	1	180	864	ABRAHAM	95.831429
22	2	335	864	LINCOLN	95.669449
22	3	476	865	(1809-1865)	77.512543
22	4	1076	866	1627	96.865456
23	0	209	897		-1.0
23	1	209	898	A	95.021431
23	2	237	897	House	95.959274
23	3	324	897	Divided:	96.358757
23	4	433	897	Speech	95.592461
23	5	531	897	Delivered	96.688835
23	6	656	903	at	96.688835
23	7	686	897	Springfield,	93.293503
23	8	837	897	Hlinois,	84.83416
23	9	935	903	at	96.636337
23	10	967	897	the	96.412895
23	11	1013	897	Close	96.894547
24	0	294	930		-1.0
24	1	294	930	of	96.86998
24	2	330	926	the	96.366615
24	3	375	930	Republican	96.004669
24	4	521	930	State	96.507843
24	5	591	931	Convention,	96.607323
24	6	749	931	June	95.372406
24	7	820	932	16,	95.82254
24	8	866	932	1858	95.095261
24	9	994	932	1628	95.286362
25	0	209	962		-1.0
25	1	209	963	Address	96.109589
25	2	315	963	Delivered	96.788673
25	3	438	969	at	96.776794
25	4	470	963	the	96.412483
25	5	518	963	Dedication	96.61824
25	6	658	963	of	96.928123
25	7	691	963	the	95.900261
