line_num	word_num	left	top	text	conf
0	0	0	0		-1.0
0	0	179	96		-1.0
0	0	179	96		-1.0
1	0	180	96		-1.0
1	1	180	102	x	86.745224
1	2	214	96	/	76.791534
1	3	245	96	CONTENTS	94.951706
2	0	237	168		-1.0
2	1	237	177	a	83.867249
2	2	259	176	song	83.867249
2	3	323	171	in	96.040321
2	4	355	168	the	96.623894
2	5	402	168	front	96.806824
2	6	470	168	yard	95.861504
2	7	586	170	2412	96.125282
3	0	208	201		-1.0
3	1	208	201	The	95.680878
3	2	264	201	White	96.398865
3	3	348	201	Troops	96.6828
3	4	440	201	Had	96.589653
3	5	498	201	Their	95.712204
3	6	572	201	Orders	96.795441
3	7	665	201	But	96.795441
3	8	716	201	the	96.473434
3	9	765	201	Negroes	96.361061
3	10	873	201	Looked	96.679916
4	0	296	234		-1.0
4	1	296	234	Like	96.304825
4	2	357	234	Men	96.33152
4	3	477	236	2413	94.202553
5	0	208	267		-1.0
5	1	208	267	The	96.294403
5	2	264	267	Womanhood	95.344986
5	3	483	269	2413	95.54435
6	0	237	300		-1.0
6	1	237	300	The	96.791878
6	2	293	300	Children	96.707283
6	3	410	300	of	96.979225
6	4	442	300	the	96.375076
6	5	491	301	Poor	95.866745
6	6	554	300	(11)	52.726723
6	7	658	302	2413	95.877846
7	0	209	333		-1.0
7	1	209	334	We	92.392761
7	2	257	333	Real	96.548271
7	3	318	333	Cool	89.400368
7	4	441	335	2413	95.242508
8	0	208	366		-1.0
8	1	208	366	The	96.281578
8	2	266	366	Bean	96.530975
8	3	336	366	Eaters	96.740494
8	4	477	368	2414	92.818848
9	0	209	399		-1.0
9	1	209	400	A	96.527298
9	2	237	399	Bronzeville	85.616196
9	3	380	399	Mother	93.270081
9	4	480	399	Loiters	93.263268
9	5	572	402	in	96.622368
9	6	605	399	Mississippi.	94.44445
9	7	756	399	Meanwhile	96.657928
9	8	900	408	a	96.48262
9	9	923	399	Mississippi	96.325531
10	0	296	432		-1.0
10	1	296	432	Mother	96.627777
10	2	396	432	Burns	96.477051
10	3	477	432	Bacon	95.975105
10	4	618	434	2414	94.669518
11	0	208	464		-1.0
11	1	208	465	The	96.005821
11	2	266	466	Last	93.283615
11	3	324	465	Quatrain	92.237701
11	4	443	464	of	96.761765
11	5	475	465	the	96.624557
11	6	524	465	Ballad	96.457237
11	7	607	465	of	93.237961
11	8	641	465	Emmete	90.212875
11	9	744	465	Till	94.347351
11	10	851	467	2418	96.613762
12	0	208	498		-1.0
12	1	208	498	The	96.759079
12	2	266	498	Blackstone	95.825874
12	3	408	498	Rangers	96.409042
12	4	570	500	2418	95.018219
13	0	208	531		-1.0
13	1	208	531	To	96.751602
13	2	247	531	the	96.906097
13	3	296	531	Diaspora	96.725594
13	4	468	533	2420	96.558739
14	0	182	594		-1.0
14	1	182	594	ROBERT	96.88681
14	2	308	594	DUNCAN	96.280838
14	3	443	596	(1919-1988)	74.824448
14	4	1072	596	2421	96.071053
15	0	209	627		-1.0
15	1	209	627	Often	95.763573
15	2	295	628	|	57.634644
15	3	305	628	Am	81.688873
15	4	356	627	Permitted	96.79705
15	5	482	633	to	96.868347
15	6	516	627	Return	96.137817
15	7	608	633	to	87.413918
15	8	646	636	a	87.413918
15	9	662	627	Meadow	95.544601
15	10	829	629	2423	96.472847
16	0	209	660		-1.0
16	1	209	661	A	95.111275
16	2	237	661	Poem	95.111275
16	3	312	660	Beginning	96.512016
16	4	443	660	with	96.383827
16	5	506	669	a	96.963654
16	6	528	660	Line	96.883354
16	7	590	660	by	96.993301
16	8	627	660	Pindar	96.533478
16	9	771	662	2424	94.065849
17	0	211	693		-1.0
17	1	211	693	Interrupted	96.196869
17	2	359	693	Forms	95.128166
17	3	498	695	2431	95.941437
18	0	182	756		-1.0
18	1	182	756	RICHARD	95.939537
18	2	322	756	WILBUR	93.271774
18	3	449	756	(b.	86.676224
18	4	493	758	1921)	73.819122
18	5	1072	758	2431	93.044914
19	0	208	789		-1.0
19	1	208	789	The	96.093102
19	2	266	789	Beautiful	95.680305
19	3	386	789	Changes	96.568558
19	4	557	791	2432	96.226578
20	0	208	821		-1.0
20	1	208	822	The	96.675468
20	2	266	822	Death	96.523132
20	3	347	821	of	96.827904
20	4	380	831	a	96.907661
20	5	399	822	Toad	91.267685
20	6	524	824	2433	95.410614
21	0	210	855		-1.0
21	1	210	856	“A	67.320145
21	2	246	855	World	94.519852
21	3	327	855	without	95.86145
21	4	429	855	Objects	95.946808
21	5	533	856	Is	92.252472
21	6	561	864	a	92.252472
21	7	582	855	Sensible	96.425476
21	8	695	855	Emptiness”	80.874313
21	9	897	857	2433	96.318283
22	0	210	887		-1.0
22	1	210	889	Love	96.656593
22	2	276	888	Calls	96.94738
22	3	347	889	Us	92.357201
22	4	387	894	to	95.810608
22	5	419	888	the	96.01046
22	6	465	888	Things	96.524315
22	7	557	887	of	96.187576
22	8	588	888	This	96.187576
22	9	650	888	World	96.929352
22	10	788	890	2434	95.62896
23	0	208	921		-1.0
23	1	208	921	The	93.290939
23	2	266	921	Mind-Reader	91.636391
23	3	492	923	2435	96.584206
24	0	179	984		-1.0
24	1	179	984	JACK	92.913925
24	2	260	984	KEROUAC	84.675278
24	3	408	985	(1922-1969)	85.441895
24	4	1072	986	2439	95.93924
25	0	210	1017		-1.0
25	1	210	1017	Big	96.273613
25	2	257	1017	Sur	96.791199
25	3	365	1019	2440	96.2108
26	0	237	1050		-1.0
26	1	237	1050	Chapter	89.181091
26	2	346	1053	§	66.347946
26	3	425	1052	2440	96.268776
27	0	237	1083		-1.0
27	1	237	1083	Chapter	96.282799
27	2	345	1086	9	96.282799
27	3	425	1085	2442	94.256721
28	0	237	1116		-1.0
28	1	237	1116	Chapter	96.189438
28	2	350	1118	10	95.986565
28	3	441	1118	2443	89.978302
29	0	237	1149		-1.0
29	1	237	1149	Chapter	96.407394
29	2	350	1151	11	50.405487
29	3	441	1151	2446	96.278763
30	0	237	1182		-1.0
30	1	237	1182	Chapter	96.170181
30	2	350	1184	12	96.580254
30	3	441	1184	2451	96.387169
31	0	237	1215		-1.0
31	1	237	1215	Chapter	96.405663
31	2	350	1217	13	95.085587
31	3	441	1217	2453	94.641502
32	0	237	1248		-1.0
32	1	237	1248	Chapter	96.654114
32	2	350	1250	14	85.034943
32	3	441	1250	2456	96.482361
33	0	182	1314		-1.0
33	1	182	1309	KURT	95.916283
33	2	276	1314	VONNEGUT	93.222527
33	3	443	1314	(b.	59.067772
33	4	488	1316	1922)	96.831345
33	5	1072	1316	2460	96.445053
34	0	209	1347		-1.0
34	1	209	1347	Slaughterhouse-Five	91.442024
34	2	525	1349	2461	96.342018
35	0	237	1380		-1.0
35	1	237	1380	Chapter	96.544792
35	2	345	1380	One	95.06855
35	3	462	1382	2461	96.161209
36	0	180	1443		-1.0
36	1	180	1443	GRACE	96.691269
36	2	290	1443	PALEY	93.164055
36	3	383	1443	(b.	88.572266
36	4	428	1445	1922)	96.766212
36	5	1071	1445	2472	96.460487
37	0	209	1476		-1.0
37	1	209	1477	A	94.846954
37	2	236	1476	Conversation	94.846954
37	3	405	1476	with	95.737968
37	4	468	1476	My	96.913986
37	5	516	1476	Father	96.608536
37	6	658	1478	2473	95.667313
38	0	179	1539		-1.0
38	1	179	1539	JAMES	93.295151
38	2	282	1539	DICKEY	91.251328
38	3	396	1541	(1923-1997)	67.637772
38	4	1072	1541	2477	94.311211
39	0	210	1572		-1.0
39	1	210	1572	Drowning	95.64518
39	2	338	1572	with	96.450684
39	3	399	1572	Others	96.890877
39	4	548	1574	2478	95.860397
40	0	208	1604		-1.0
40	1	208	1605	The	96.464264
40	2	266	1605	Heaven	96.37397
40	3	365	1604	of	96.918365
40	4	395	1605	Animals	96.594925
40	5	559	1607	2479	96.450409
41	0	210	1634		-1.0
41	1	210	1634	Falling	96.771561
41	2	357	1640	2480	96.218872
42	0	488	1712		-1.0
42	1	488	1713	POSTMODERN	92.922722
42	2	669	1713	MANIFESTOS	89.535652
42	3	1072	1712	2485	94.600021
43	0	210	1767		-1.0
43	1	210	1767	RONALD	93.213509
43	2	341	1767	SUKENICK:	75.424423
43	3	509	1768	Innovative	93.291039
43	4	644	1767	Fiction/Innovative	83.554008
43	5	873	1768	Criteria	96.769272
43	6	1032	1769	2486	93.185326
44	0	209	1827		-1.0
