line_num	word_num	left	top	text	conf
0	0	0	0		-1.0
0	0	180	94		-1.0
0	0	180	94		-1.0
1	0	180	94		-1.0
1	1	180	96	viii	44.074471
1	2	246	94	{	11.732475
1	3	275	96	Conrents	87.073547
2	0	214	168		-1.0
2	1	214	170	1668	96.030823
2	2	282	168	[1624]	96.145691
2	3	372	168	[Apparently	96.474594
2	4	521	168	with	96.867889
2	5	584	176	no	96.957901
2	6	622	168	surprise]	95.324562
2	7	792	170	91	94.859222
3	0	214	201		-1.0
3	1	214	203	1773	96.30513
3	2	282	201	[1732]	95.978111
3	3	372	201	[My	94.137131
3	4	429	201	life	96.346367
3	5	475	201	closed	95.775742
3	6	560	203	twice	96.938591
3	7	632	201	before	96.354057
3	8	717	201	it's	70.605034
3	9	758	201	close;]	76.984039
3	10	902	203	91	95.227852
4	0	182	258		-1.0
4	1	182	258	MARIA	89.911163
4	2	281	264	AMPARO	89.911163
4	3	413	264	RUIZ	96.152199
4	4	489	264	DE	96.508362
4	5	537	264	BURTON	96.622871
4	6	668	266	(1832-1895)	79.467743
4	7	1103	266	92	96.906662
5	0	208	297		-1.0
5	1	208	297	The	93.295792
5	2	265	297	Squatter	90.713478
5	3	377	297	and	96.090874
5	4	431	297	the	96.419495
5	5	479	297	Don	96.419495
5	6	594	299	93	94.186668
6	0	237	330		-1.0
6	1	237	330	Chapter	92.548958
6	2	345	330	V.	89.167412
6	3	375	330	The	96.593643
6	4	432	330	Don	96.663292
6	5	492	333	in	96.267403
6	6	525	331	His	96.252655
6	7	576	330	Broad	96.522438
6	8	653	331	Acres	95.772583
6	9	785	332	93	89.808273
7	0	182	396		-1.0
7	1	182	396	MARK	96.246986
7	2	273	396	TWAIN	95.880096
7	3	377	396	(Samuel	85.521217
7	4	488	397	L.	78.840576
7	5	519	396	Clemens)	96.408897
7	6	645	397	(1835-1910)	33.09774
7	7	1091	398	100	95.639771
8	0	208	429		-1.0
8	1	208	429	The	95.890076
8	2	266	429	Notorious	96.740768
8	3	393	429	Jumping	96.535118
8	4	509	429	Frog	96.535118
8	5	569	429	of	96.940514
8	6	602	429	Calaveras	95.851761
8	7	728	429	County	95.900162
8	8	887	431	104	94.904396
9	0	209	462		-1.0
9	1	209	462	Adventures	96.344536
9	2	354	462	of	95.538979
9	3	389	462	Huckleberry	95.538979
9	4	548	462	Finn	96.282257
9	5	671	464	108	96.049591
10	0	210	495		-1.0
10	1	210	495	Fenimore	96.474213
10	2	333	495	Cooper's	59.019196
10	3	449	496	Literary	96.565384
10	4	551	495	Offences	90.372742
10	5	726	497	294	94.996323
11	0	210	528		-1.0
11	1	210	528	Roughing	96.511551
11	2	337	528	It	95.979904
11	3	420	530	303	95.944199
12	0	237	561		-1.0
12	1	237	561	Chapter	96.717079
12	2	346	563	23	96.774002
12	3	441	563	303	96.536057
13	0	210	594		-1.0
13	1	210	595	Letters	96.971687
13	2	303	594	from	96.738846
13	3	369	594	the	96.318428
13	4	417	594	Earth	95.465866
13	5	550	596	307	96.172485
14	0	238	627		-1.0
14	1	238	627	Satan's	74.311005
14	2	333	627	Letter	96.97934
14	3	471	629	309	96.106041
15	0	239	660		-1.0
15	1	239	661	Letter	96.596443
15	2	322	660	IL	69.834648
15	3	405	662	310	93.421844
16	0	239	693		-1.0
16	1	239	694	Letter	94.795158
16	2	322	693	IV	95.438553
16	3	414	695	313	96.561523
17	0	239	727		-1.0
17	1	239	727	Letter	21.639297
17	2	320	727	VI	87.550957
17	3	414	728	315	89.60096
18	0	239	759		-1.0
18	1	239	760	Letter	96.42112
18	2	320	765	to	95.836037
18	3	352	759	the	95.836037
18	4	401	759	Earth	94.460434
18	5	534	761	318	94.076225
19	0	208	792		-1.0
19	1	208	792	The	94.896843
19	2	264	792	War	96.632523
19	3	324	793	Prayer	96.632523
19	4	466	794	322	96.715332
20	0	182	858		-1.0
20	1	182	858	BRET	88.487877
20	2	266	858	HARTE	88.487877
20	3	371	860	(1836-1902)	59.035015
20	4	1089	860	324	96.584328
21	0	208	891		-1.0
21	1	208	891	The	96.384758
21	2	266	891	Luck	96.698975
21	3	334	891	of	97.002731
21	4	368	891	Roaring	96.654045
21	5	470	891	Camp	96.876625
21	6	609	893	326	96.735542
22	0	210	920		-1.0
22	1	210	920	Miggles	75.730728
22	2	370	926	333	96.712524
23	0	208	957		-1.0
23	1	208	957	Tennessee's	78.611145
23	2	360	958	Partner	96.038216
23	3	514	959	340	96.635849
24	0	182	1026		-1.0
24	1	182	1026	HENRY	95.396088
24	2	285	1026	ADAMS	95.396088
24	3	396	1027	(1838-1918)	68.149796
24	4	1089	1028	347	96.386703
25	0	208	1059		-1.0
25	1	208	1059	The	96.044083
25	2	266	1059	Education	96.003189
25	3	398	1059	of	96.709526
25	4	432	1059	Henry	96.800125
25	5	512	1059	Adams	96.479759
25	6	660	1061	349	96.611122
26	0	239	1092		-1.0
26	1	239	1092	Editor's	13.436478
26	2	341	1092	Preface	96.334106
26	3	496	1094	349	94.806114
27	0	239	1121		-1.0
27	1	239	1121	Preface	96.47522
27	2	396	1127	350	96.666954
28	0	237	1158		-1.0
28	1	237	1158	Chapter	93.198708
28	2	345	1158	XXV.	86.877327
28	3	409	1158	The	96.761154
28	4	467	1158	Dynamo	95.986954
28	5	576	1158	and	95.231415
28	6	630	1158	the	95.231415
28	7	677	1159	Virgin	96.748627
28	8	816	1160	351	94.232086
29	0	180	1224		-1.0
29	1	180	1224	AMBROSE	91.8964
29	2	333	1220	BIERCE	91.239822
29	3	441	1224	(1842-19147)	69.868591
29	4	1089	1226	359	93.550209
30	0	209	1257		-1.0
30	1	209	1258	An	96.22876
30	2	251	1257	Occurrence	96.137962
30	3	404	1263	at	96.859047
30	4	435	1257	Owl	95.11187
30	5	492	1257	Creek	92.508102
30	6	575	1257	Bridge	96.52935
30	7	720	1259	360	96.212151
31	0	209	1285		-1.0
31	1	209	1285	Chickamauga	96.701637
31	2	442	1292	366	96.554482
32	0	417	1379		-1.0
32	1	417	1381	NATIVE	95.571655
32	2	510	1380	AMERICAN	96.458313
32	3	647	1380	CHANTS	96.27021
32	4	753	1381	AND	94.708939
32	5	814	1381	SONGS	94.708939
32	6	1089	1379	371	91.92012
33	0	180	1434		-1.0
33	1	180	1434	THE	96.615555
33	2	249	1434	NAVAJO	96.026199
33	3	365	1434	NIGHT	96.443329
33	4	468	1434	CHANT	95.520836
33	5	579	1436	(version	96.06868
33	6	684	1434	by	95.786514
33	7	717	1434	John	93.268478
33	8	786	1434	Bierhorst,	91.665932
34	0	266	1467		-1.0
34	1	266	1467	based	96.170258
34	2	343	1475	on	95.554398
34	3	381	1467	Washington	93.218086
34	4	537	1467	Matthews'’s	43.365612
34	5	682	1470	text)	93.616325
34	6	1089	1469	371	90.296371
35	0	208	1500		-1.0
35	1	208	1500	The	96.359741
35	2	265	1500	Sacred	95.867958
35	3	357	1500	Mountains	95.986053
35	4	555	1502	372	96.448441
36	0	210	1532		-1.0
36	1	210	1533	Dance	96.539902
36	2	296	1532	of	96.183578
36	3	329	1533	the	93.242805
36	4	372	1533	Atsilei,	64.667847
36	5	471	1533	Thunderbirds	96.223137
36	6	705	1535	374	96.225212
37	0	180	1629		-1.0
37	1	180	1629	CHIPPEWA	95.64283
37	2	343	1629	SONGS	95.64283
37	3	452	1629	(transcribed	52.460781
37	4	606	1629	and	96.266045
37	5	660	1629	translated	96.504913
37	6	789	1629	by	95.702454
38	0	267	1662		-1.0
38	1	267	1662	Frances	95.83889
38	2	371	1662	Densmore)	95.343422
38	3	1089	1664	377	96.395737
39	0	209	1694		-1.0
39	1	209	1695	Song	96.495316
39	2	278	1694	of	96.289871
39	3	311	1695	the	96.010719
39	4	357	1696	Crows	96.010719
39	5	501	1697	378	96.426369
40	0	210	1728		-1.0
40	1	210	1728	My	96.518272
40	2	258	1729	Love	96.532112
40	3	324	1729	Has	95.82457
40	4	381	1728	Departed	96.06842
40	5	558	1730	379	95.877518
41	0	210	1761		-1.0
41	1	210	1761	Love-Charm	92.529846
41	2	371	1761	Song	96.342949
41	3	498	1763	380	96.239326
42	0	208	1794		-1.0
42	1	208	1794	The	95.04071
42	2	263	1794	Approach	95.60041
42	3	388	1794	of	96.950111
42	4	421	1794	the	96.971436
42	5	468	1795	Storm	96.270569
42	6	609	1796	381	91.338791
