line_num	word_num	left	top	text	conf
0	0	0	0		-1.0
0	0	180	94		-1.0
0	0	180	94		-1.0
1	0	180	94		-1.0
1	1	180	96	viii	44.074471
1	2	246	94	{	11.732475
1	3	275	96	Conrents	87.073547
2	0	180	168		-1.0
2	1	180	168	GERTRUDE	96.530159
2	2	350	168	STEIN	96.23822
2	3	446	170	(1874-1946)	60.349232
2	4	1076	170	1356	96.341667
3	0	208	200		-1.0
3	1	208	201	The	95.591782
3	2	266	201	Making	96.329376
3	3	365	200	of	96.498367
3	4	395	203	Americans	96.843391
3	5	593	203	1358	96.497818
4	0	240	230		-1.0
4	1	240	230	[Introduction]	95.372879
4	2	482	236	1358	96.35405
5	0	444	302		-1.0
5	1	444	304	WORLD	96.380798
5	2	543	303	WAR	91.9804
5	3	605	303	LAND	91.9804
5	4	679	304	ITS	88.708862
5	5	720	303	AFTERMATH	68.505676
5	6	1076	302	1371	95.594398
6	0	209	357		-1.0
6	1	209	357	ALAN	96.785652
6	2	294	357	SEEGER:	96.455978
6	3	427	357	|	87.897736
6	4	444	358	Have	96.302002
6	5	515	366	a	96.179115
6	6	537	357	Rendezvous	94.99958
6	7	688	357	with	96.291557
6	8	752	357	Death	92.661201
6	9	834	374	.	76.343414
6	10	850	375	.	42.323425
6	11	866	374	.	76.909744
6	12	1073	359	1373	95.885757
7	0	207	417		-1.0
7	1	207	417	JOHN	96.634155
7	2	297	417	REED:	95.057144
7	3	390	417	One	93.105942
7	4	452	417	Solid	96.088409
7	5	524	417	Month	96.088409
7	6	613	417	of	96.741158
7	7	647	417	Liberty	96.905815
7	8	1073	419	1374	87.548508
8	0	210	477		-1.0
8	1	210	477	ERNEST	95.433998
8	2	330	477	HEMINGWAY:	95.060997
8	3	524	478	Letter	96.099129
8	4	605	477	of	96.096855
8	5	630	477	August	96.379532
8	6	725	479	18,	93.095634
8	7	770	479	1918,	80.753372
8	8	842	483	to	80.753372
8	9	875	478	His	96.108223
8	10	923	477	Parents	94.773994
8	11	1076	479	1377	93.813118
9	0	210	537		-1.0
9	1	210	537	E.	78.473785
9	2	245	537	E.	76.463173
9	3	278	537	CUMMINGS:	96.648682
9	4	464	537	From	95.698395
9	5	534	537	The	95.698395
9	6	591	537	Enormous	95.76812
9	7	726	537	Room	95.76812
9	8	1073	539	1379	96.590965
10	0	207	597		-1.0
10	1	207	597	JESSIE	95.996475
10	2	311	597	REDMON	92.163239
10	3	452	597	PAUSET:	57.139191
10	4	575	597	From	95.132225
10	5	645	597	There	95.132225
10	6	727	597	Is	83.318161
10	7	755	597	Confusion	96.425537
10	8	1073	599	1382	96.308609
11	0	207	657		-1.0
11	1	207	657	JOHN	96.304344
11	2	293	657	ALLAN	96.246078
11	3	397	657	WYETH,	93.261719
11	4	515	657	Jr.:	76.500786
11	5	561	657	Fromereville	91.76152
11	6	1073	659	1384	91.4039
12	0	209	716		-1.0
12	1	209	717	GERTRUDE	96.284233
12	2	378	717	STEIN:	96.166946
12	3	481	717	From	96.212227
12	4	552	717	The	96.585136
12	5	605	716	Autobiography	96.240021
12	6	790	712	of	96.899849
12	7	822	717	Alice	93.118286
12	8	893	717	B.	91.56279
12	9	925	717	Toklas	92.695473
12	10	1073	719	1385	96.850433
13	0	182	819		-1.0
13	1	182	819	ROBERT	96.461205
13	2	308	819	FROST	96.015045
13	3	408	820	(1874-1963)	73.099907
13	4	1076	821	1388	96.307724
14	0	208	852		-1.0
14	1	208	852	The	96.240044
14	2	266	852	Pasture	96.46579
14	3	425	854	1389	96.558372
15	0	210	885		-1.0
15	1	210	885	Mowing	96.074066
15	2	377	887	1389	95.07357
16	0	210	918		-1.0
16	1	210	918	Mending	96.598587
16	2	327	918	Wall	96.274918
16	3	451	920	1390	95.383942
17	0	208	950		-1.0
17	1	208	951	The	96.377098
17	2	266	951	Death	96.535774
17	3	347	950	of	96.938065
17	4	380	951	the	96.326492
17	5	428	951	Hired	96.08876
17	6	506	951	Man	96.342628
17	7	629	953	1391	96.269577
18	0	210	984		-1.0
18	1	210	985	Home	96.623741
18	2	294	984	Burial	96.425438
18	3	436	986	1395	96.216156
19	0	209	1017		-1.0
19	1	209	1017	After	93.086929
19	2	276	1017	Apple-Picking	92.125641
19	3	517	1019	1398	95.736221
20	0	208	1050		-1.0
20	1	208	1050	The	93.241951
20	2	264	1050	Wood-Pile	92.743927
20	3	460	1052	1399	95.490501
21	0	208	1083		-1.0
21	1	208	1083	The	95.777718
21	2	266	1083	Road	96.552315
21	3	336	1083	Not	96.632202
21	4	390	1083	Taken	96.756004
21	5	533	1085	1399	96.370316
22	0	208	1116		-1.0
22	1	208	1116	The	95.898849
22	2	264	1116	Oven	95.898849
22	3	339	1116	Bird	96.70256
22	4	458	1118	1400	96.097267
23	0	210	1145		-1.0
23	1	210	1145	Birches	96.73558
23	2	370	1151	1400	96.412827
24	0	210	1182		-1.0
24	1	210	1183	“Out,	74.725143
24	2	284	1182	"Our—"""	47.652534
24	3	440	1184	1402	96.587601
25	0	210	1215		-1.0
25	1	210	1215	Fire	96.916878
25	2	266	1215	and	96.275124
25	3	321	1215	Ice	95.638214
25	4	425	1217	1403	95.802719
26	0	210	1248		-1.0
26	1	210	1248	Nothing	96.421837
26	2	318	1248	Gold	96.421837
26	3	386	1248	Can	96.940559
26	4	445	1248	Stay	96.735535
26	5	565	1250	1403	94.509521
27	0	209	1281		-1.0
27	1	209	1281	Stopping	96.716553
27	2	326	1281	by	96.774734
27	3	362	1281	Woods	32.648514
27	4	451	1289	on	95.996239
27	5	489	1290	a	96.097595
27	6	512	1281	Snowy	95.574936
27	7	600	1281	Evening	96.167725
27	8	767	1283	1403	95.609909
28	0	210	1310		-1.0
28	1	210	1310	Departmental	96.595078
28	2	446	1316	1404	96.42366
29	0	210	1347		-1.0
29	1	210	1347	Desert	96.916595
29	2	299	1347	Places	95.802551
29	3	445	1349	1405	96.462746
30	0	210	1380		-1.0
30	1	210	1380	Design	96.602852
30	2	362	1382	1405	96.683304
31	0	210	1413		-1.0
31	1	210	1413	Neither	95.81163
31	2	311	1413	Out	96.545998
31	3	369	1413	Far	96.922462
31	4	416	1413	Nor	94.655922
31	5	472	1413	In	95.975388
31	6	506	1413	Deep	96.966179
31	7	638	1415	1406	96.079956
32	0	210	1446		-1.0
32	1	210	1446	Provide,	95.233116
32	2	318	1446	Provide	96.953857
32	3	479	1448	1406	96.311554
33	0	208	1479		-1.0
33	1	208	1479	The	95.366882
33	2	264	1479	Gift	96.860603
33	3	321	1479	Outright	96.566406
33	4	496	1481	1407	95.429871
34	0	210	1508		-1.0
34	1	210	1508	Directive	96.287239
34	2	389	1514	1409	95.276749
35	0	208	1544		-1.0
35	1	208	1545	The	96.554443
35	2	266	1545	Figure	96.082314
35	3	351	1554	a	94.710861
35	4	375	1546	Poem	94.710861
35	5	450	1544	Makes	96.796646
35	6	598	1547	1409	96.593857
36	0	181	1605		-1.0
36	1	181	1605	SUSAN	93.252769
36	2	285	1601	GLASPELL	92.245743
36	3	436	1606	(1876-1948)	60.009716
36	4	1076	1607	1411	68.794403
37	0	208	1634		-1.0
37	1	208	1634	Trifles	95.98452
37	2	353	1640	1412	84.434845
38	0	181	1698		-1.0
38	1	181	1698	SHERWOOD	95.80986
38	2	359	1698	ANDERSON	96.6138
38	3	533	1700	(1876-1941)	43.964672
38	4	1076	1700	1421	94.751244
39	0	209	1731		-1.0
39	1	209	1731	Winesburg,	96.416077
39	2	357	1731	Ohio	96.042435
39	3	487	1733	1422	96.25547
40	0	239	1764		-1.0
40	1	239	1764	Hands	96.540276
40	2	386	1766	1422	96.67189
41	0	239	1797		-1.0
41	1	239	1797	Mother	96.744308
41	2	398	1799	1426	96.529305
42	0	237	1826		-1.0
42	1	237	1826	Adventure	96.576797
42	2	431	1832	1431	91.418358
