line_num	word_num	left	top	text	conf
0	0	0	0		-1.0
0	0	179	94		-1.0
0	0	179	94		-1.0
1	0	180	94		-1.0
1	1	180	96	viii	44.074471
1	2	246	94	{	11.732475
1	3	275	96	Conrents	87.073547
2	0	209	168		-1.0
2	1	209	168	From	96.849937
2	2	279	168	Of	89.563171
2	3	321	168	Being	96.428612
2	4	399	168	Numerous	96.859283
2	5	591	170	2124	96.452637
3	0	209	202		-1.0
3	1	209	202	Anniversary	92.797905
3	2	363	202	Poem	83.97113
3	3	494	203	2132	95.550133
4	0	180	267		-1.0
4	1	180	267	THEODORE	92.866829
4	2	356	267	ROETHKE	92.137436
4	3	503	268	(1908-1963)	77.576439
4	4	1072	269	2133	96.12075
5	0	209	296		-1.0
5	1	209	296	Cuttings	96.44783
5	2	379	302	2134	95.4244
6	0	209	333		-1.0
6	1	209	333	Cuttings	96.145073
6	2	323	333	(liter)	90.630318
6	3	462	335	2135	96.133957
7	0	210	366		-1.0
7	1	210	366	Root	96.180107
7	2	275	366	Cellar	96.502472
7	3	414	368	2135	96.69574
8	0	210	399		-1.0
8	1	210	399	Big	0.0
8	2	257	399	Wind	0.0
8	3	387	401	2135	4.779518
9	0	209	432		-1.0
9	1	209	432	Weed	95.176735
9	2	287	432	Puller	96.417809
9	3	423	434	2136	94.697266
10	0	210	465		-1.0
10	1	210	465	Frau	96.132812
10	2	275	465	Bauman,	95.846352
10	3	393	465	Frau	96.444832
10	4	458	465	Schmidt,	95.483925
10	5	575	465	and	96.510361
10	6	630	465	Frau	93.201134
10	7	694	465	Schwartze	91.715919
10	8	884	467	2137	96.182205
11	0	209	498		-1.0
11	1	209	498	Child	96.938622
11	2	285	506	on	96.979813
11	3	324	498	Top	96.427246
11	4	377	498	of	95.712929
11	5	411	494	a	96.78038
11	6	429	498	Greenhouse	95.942093
11	7	643	500	2137	95.761719
12	0	210	531		-1.0
12	1	210	531	My	93.079346
12	2	258	531	Papa’s	87.137665
12	3	339	531	Waltz	96.36956
12	4	472	533	2138	96.194557
13	0	206	560		-1.0
13	1	206	560	Dolor	96.459023
13	2	343	566	2138	95.589706
14	0	210	597		-1.0
14	1	210	597	Night	96.74321
14	2	287	597	Crow	96.294479
14	3	417	599	2139	96.749939
15	0	208	630		-1.0
15	1	208	630	The	96.542274
15	2	266	631	Lost	96.487396
15	3	326	630	Son	95.788551
15	4	438	632	2139	95.036423
16	0	208	662		-1.0
16	1	208	663	The	96.167091
16	2	264	662	Waking	95.909363
16	3	420	665	2143	91.182518
17	0	210	696		-1.0
17	1	210	696	Elegy	95.948227
17	2	284	696	for	95.574852
17	3	324	696	Jane	95.574852
17	4	444	698	2144	95.545326
18	0	211	729		-1.0
18	1	211	729	1	88.681717
18	2	228	729	Knew	94.435371
18	3	305	738	a	94.457993
18	4	325	729	Woman	95.609344
18	5	483	731	2145	96.137611
19	0	209	761		-1.0
19	1	209	762	Wish	96.392235
19	2	280	762	for	84.532433
19	3	321	771	a	84.532433
19	4	341	762	Young	96.26693
19	5	423	761	Wife	96.62455
19	6	546	764	2145	95.819801
20	0	211	795		-1.0
20	1	211	795	In	89.382828
20	2	243	804	a	89.382828
20	3	266	795	Dark	96.35759
20	4	333	795	Time	96.556534
20	5	459	797	2146	94.925659
21	0	182	861		-1.0
21	1	182	861	EUDORA	95.66925
21	2	312	861	WELTY	94.436943
21	3	417	862	(1909-2001)	61.449921
21	4	1072	863	2146	94.835434
22	0	210	894		-1.0
22	1	210	894	Petrified	95.861023
22	2	321	894	Man	95.979721
22	3	441	896	2148	93.675262
23	0	180	960		-1.0
23	1	180	960	CHARLES	96.377655
23	2	324	960	OLSON	96.463219
23	3	435	961	(1910-1970)	85.472855
23	4	1072	962	2157	95.872978
24	0	208	995		-1.0
24	1	208	999	THE	96.010094
24	2	264	1000	MAXIMUS	96.379333
24	3	375	999	POEMS	96.350044
24	4	517	995	2159	96.1838
25	0	239	1026		-1.0
25	1	239	1026	I,	56.589207
25	2	266	1026	Maximus	95.504639
25	3	383	1026	of	95.504639
25	4	416	1026	Gloucester,	96.672989
25	5	563	1032	to	95.59584
25	6	593	1026	You	96.387276
25	7	702	1028	2159	96.24292
26	0	239	1059		-1.0
26	1	239	1059	Maximus,	95.717049
26	2	366	1065	to	95.24086
26	3	399	1059	Himself	95.051338
26	4	559	1061	2162	96.115044
27	0	210	1092		-1.0
27	1	210	1092	(When	66.233032
27	2	301	1092	do	96.86084
27	3	339	1094	poppies	95.746307
27	4	440	1092	bloom]	68.889198
27	5	591	1094	2164	95.613258
28	0	209	1124		-1.0
28	1	209	1125	Celestial	96.099365
28	2	326	1125	Evening,	96.402351
28	3	438	1124	October	96.595757
28	4	551	1127	1967	96.454208
28	5	674	1127	2164	96.002533
29	0	182	1194		-1.0
29	1	182	1194	ELIZABETH	96.104347
29	2	351	1189	BISHOP	96.298935
29	3	461	1195	(1911-1979)	53.759083
29	4	1072	1196	2166	96.009865
30	0	208	1227		-1.0
30	1	208	1227	The	96.60273
30	2	266	1227	Fish	96.516075
30	3	382	1229	2167	96.450554
31	0	209	1260		-1.0
31	1	209	1260	Over	96.672035
31	2	276	1262	2,000	93.292084
31	3	357	1260	Hlustrations	87.344719
31	4	510	1260	and	96.367447
31	5	563	1269	a	96.316284
31	6	585	1260	Complete	95.985313
31	7	713	1260	Concordance	95.67395
31	8	940	1262	2169	95.551102
32	0	208	1293		-1.0
32	1	208	1293	The	96.631966
32	2	266	1293	Bight	96.130104
32	3	395	1295	2171	96.076805
33	0	209	1326		-1.0
33	1	209	1327	At	87.62851
33	2	245	1326	the	87.62851
33	3	293	1326	Fishhouses	92.062416
33	4	493	1328	2172	96.661781
34	0	209	1358		-1.0
34	1	209	1359	Questions	96.032135
34	2	341	1358	of	96.722443
34	3	372	1359	Travel	96.676216
34	4	512	1361	2173	96.070953
